gene_name	KO	thrshld	score	E-value KO definition
8478_0:003029	K22651	75.37	234.4	5.2e-70 E3 ubiquitin-protein ligase RNF4 [EC:2.3.2.27]
8478_0:00302b	K01047	19.33	153.7	1.9e-45 secretory phospholipase A2 [EC:3.1.1.4]
8478_0:00302f	K08403	419.6	581.5	2e-175 G protein-coupled receptor 15
8478_0:003030	K25781	502.73	847.7	1.8e-255 immunoglobulin-like domain-containing receptor 1
8478_0:003031	K27898	291.1	688.2	5.3e-207 protein Aster
8478_0:003033	K16771	289.1	1484	0 centrosome and spindle pole-associated protein 1
8478_0:003035	K08782	632.3	903.4	1.4e-272 carboxypeptidase A6 [EC:3.4.17.1]
8478_0:003036	K18442	1567.83	2939.4	0 brefeldin A-inhibited guanine nucleotide-exchange protein
8478_0:003037	K09613	249.5	707.3	5e-213 COP9 signalosome complex subunit 5 [EC:3.4.-.-]
8478_0:00303a	K04242	330.73	572.8	9.8e-173 adrenomedullin receptor
8478_0:00303b	K16797	1283.1	1883.1	0 zinc finger protein GLI1
8478_0:00303c	K22688	481.33	495.1	7.3e-149 inhibin beta C chain
8478_0:00303c	K22689	474.87	494	8.5e-149 inhibin beta E chain
8478_0:00303d	K25711	367.17	465.9	4.1e-140 neurexophilin-4
8478_0:00303e	K05240	71.77	143.8	1.7e-42 tachykinin 3
8478_0:00303f	K10356	899.23	1359.2	0 myosin I
8478_0:003040	K10511	374.83	922.2	9.9e-278 zinc finger and BTB domain-containing protein 39
8478_0:003040	K10055	234.83	255	5.7e-76 zinc finger and BTB domain-containing protein 16
8478_0:003042	K00600	92.93	821.3	1.6e-247 glycine hydroxymethyltransferase [EC:2.1.2.1]
8478_0:003044	K11225	919.27	1302.9	0 signal transducer and activator of transcription 6
8478_0:003045	K23713	331.77	758.6	6.3e-229 SH3 and cysteine-rich domain-containing protein 3
8478_0:003046	K22388	66.9	493.3	4e-148 NGFI-A-binding protein
8478_0:003047	K27355	72.23	612.8	1.1e-184 nuclear envelope integral membrane protein
8478_0:003049	K04257	107.23	258.1	4.7e-77 olfactory receptor
8478_0:00304a	K04257	107.23	266.9	9.8e-80 olfactory receptor
8478_0:00304b	K04257	107.23	257.1	9.1e-77 olfactory receptor
8478_0:00304c	K04257	107.23	248.7	3.2e-74 olfactory receptor
8478_0:00304d	K04257	107.23	267.5	6.6e-80 olfactory receptor
8478_0:00304e	K04257	107.23	260.9	6.5e-78 olfactory receptor
8478_0:00304f	K04257	107.23	191.1	9.3e-57 olfactory receptor
8478_0:003050	K04257	107.23	266.8	1.1e-79 olfactory receptor
8478_0:003051	K04257	107.23	269.2	2e-80 olfactory receptor
8478_0:003053	K04257	107.23	259.6	1.6e-77 olfactory receptor
8478_0:003054	K04257	107.23	276.4	1.3e-82 olfactory receptor
8478_0:003055	K04257	107.23	264.5	5.4e-79 olfactory receptor
8478_0:003056	K04257	107.23	241	6.9e-72 olfactory receptor
8478_0:003057	K04257	107.23	267.2	8.1e-80 olfactory receptor
8478_0:003058	K04257	107.23	261	5.9e-78 olfactory receptor
8478_0:003059	K04257	107.23	256.5	1.4e-76 olfactory receptor
8478_0:00305a	K04257	107.23	259.3	2e-77 olfactory receptor
8478_0:00305b	K04257	107.23	268.1	4.1e-80 olfactory receptor
8478_0:00305c	K04257	107.23	255.6	2.6e-76 olfactory receptor
8478_0:00305d	K04257	107.23	250.6	8.6e-75 olfactory receptor
8478_0:00305e	K04257	107.23	255.9	2.1e-76 olfactory receptor
8478_0:00305f	K04257	107.23	261.3	5.1e-78 olfactory receptor
8478_0:003060	K04257	107.23	246.3	1.7e-73 olfactory receptor
8478_0:003061	K04257	107.23	263.6	9.6e-79 olfactory receptor
8478_0:003062	K04257	107.23	241.7	4.2e-72 olfactory receptor
8478_0:003063	K04257	107.23	251.5	4.5e-75 olfactory receptor
8478_0:003064	K04257	107.23	268.2	4.1e-80 olfactory receptor
8478_0:003065	K04257	107.23	265.6	2.4e-79 olfactory receptor
8478_0:003066	K04257	107.23	260.8	6.8e-78 olfactory receptor
8478_0:003067	K04257	107.23	261.7	3.8e-78 olfactory receptor
8478_0:003068	K04257	107.23	264.1	7e-79 olfactory receptor
8478_0:003069	K04257	107.23	267.5	6.5e-80 olfactory receptor
8478_0:00306a	K04257	107.23	238.9	3.1e-71 olfactory receptor
8478_0:00306b	K04257	107.23	255.1	3.7e-76 olfactory receptor
8478_0:00306c	K04257	107.23	269.2	1.9e-80 olfactory receptor
8478_0:00306d	K04257	107.23	263.9	7.9e-79 olfactory receptor
8478_0:00306e	K04257	107.23	266.2	1.5e-79 olfactory receptor
8478_0:00306f	K04257	107.23	258.4	3.7e-77 olfactory receptor
8478_0:003070	K04257	107.23	246.8	1.2e-73 olfactory receptor
8478_0:003071	K04257	107.23	262.8	1.7e-78 olfactory receptor
8478_0:003072	K04257	107.23	251.1	6.1e-75 olfactory receptor
8478_0:003073	K04257	107.23	240.3	1.1e-71 olfactory receptor
8478_0:003074	K04257	107.23	262	2.9e-78 olfactory receptor
8478_0:003075	K04257	107.23	259.1	2.2e-77 olfactory receptor
8478_0:003076	K04257	107.23	244.9	4.6e-73 olfactory receptor
8478_0:003077	K04257	107.23	260.1	1.1e-77 olfactory receptor
8478_0:003078	K25445	780.17	992.3	1.3e-299 noelin-2
8478_0:003079	K04291	550.8	634.5	3e-191 lysophosphatidic acid receptor 2
8478_0:00307a	K17609	57.37	94.3	2.1e-27 nucleoredoxin [EC:1.8.1.8]
8478_0:00307b	K11544	77.17	518.3	6.4e-156 kinetochore-associated protein DSN1
8478_0:00307c	K08745	736.87	1095	0 solute carrier family 27 (fatty acid transporter), member 1/4 [EC:6.2.1.-]
8478_0:00307d	K01057	119.53	347.7	3.5e-104 6-phosphogluconolactonase [EC:3.1.1.31]
8478_0:00307e	K12186	106	276.1	1.8e-82 ESCRT-I complex subunit MVB12
8478_0:00307f	K19721	1193.17	1205.5	0 collagen type V/XI/XXIV/XXVII, alpha
8478_0:003080	K20653	1096.83	1488.1	0 GEM interacting protein
8478_0:003081	K11703	357.13	1252.7	0 collagen beta-1,O-galactosyltransferase [EC:2.4.1.50]
8478_0:003082	K09371	294.93	595.4	2.9e-179 LIM homeobox transcription factor 1
8478_0:003083	K09578	158.17	353.4	4.3e-106 peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 [EC:5.2.1.8]
8478_0:003084	K10435	144.77	225.9	9.9e-68 microtubule-associated protein 1 light chain
8478_0:003086	K13113	46.43	177.9	2.2e-53 ubiquitin-like protein 5
8478_0:003087	K15611	742.93	803.5	2.5e-242 pre-B-cell leukemia transcription factor 4
8478_0:003088	K06563	201.47	214.3	1e-63 C-type lectin domain family 4 member L/M
8478_0:00308a	K14950	670.3	1836.6	0 manganese-transporting P-type ATPase [EC:7.2.2.-]
8478_0:00308b	K11150	385.77	525.8	2.6e-158 retinol dehydrogenase 8 [EC:1.1.1.-]
8478_0:00308c	K14723	1177.57	1743.7	0 solute carrier family 9 (sodium/hydrogen exchanger), member 5
8478_0:00308d	K25872	327.83	355.2	5.1e-107 tubulin polymerization-promoting protein family member 3
8478_0:00308e	K02146	154.47	531.4	4.6e-160 V-type H+-transporting ATPase subunit d
8478_0:00308f	K23860	951.87	1910.1	0 pleckstrin homology domain-containing family G member 4
8478_0:003090	K23938	1752.2	1798.4	0 FH1/FH2 domain-containing protein 1
8478_0:003091	K20027	150.3	420.7	2.1e-126 palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225]
8478_0:003092	K26581	449.8	1470.6	0 BTB/POZ domain-containing protein KCTD19
8478_0:003093	K16594	261	680.1	1.7e-204 leucine-rich repeat-containing protein 36
8478_0:003094	K00071	436.8	657.9	3.4e-198 corticosteroid 11-beta-dehydrogenase isozyme 2 [EC:1.1.1.-]
8478_0:003094	K00019	187.6	286.1	1.6e-85 3-hydroxybutyrate dehydrogenase [EC:1.1.1.30]
8478_0:003099	K03115	75.33	427.8	1.1e-128 casein kinase II subunit beta
8478_0:00309e	K12011	364.97	447.2	2.4e-134 tripartite motif-containing protein 31 [EC:2.3.2.27]
8478_0:00309f	K23390	120.83	473.5	6.5e-142 large proline-rich protein BAG6
8478_0:0030a0	K06448	209.37	442.8	3.7e-133 T-cell surface glycoprotein CD1
8478_0:0030a5	K12812	427.67	648.4	3e-195 ATP-dependent RNA helicase UAP56/SUB2 [EC:5.6.2.7]
8478_0:0030a7	K09256	150.13	466.6	2.6e-140 NF-kappa-B inhibitor-like protein 1
8478_0:0030a8	K18617	101.33	294.5	2.3e-88 allograft inflammatory factor 1
8478_0:0030aa	K25354	138.8	174.4	8.3e-52 apolipoprotein M
8478_0:0030ad	K06448	209.37	416.8	2.9e-125 T-cell surface glycoprotein CD1
8478_0:0030ae	K06830	180.8	225.5	1.5e-67 galectin-1
8478_0:0030af	K06743	105.33	109.4	5.8e-32 natural cytotoxicity triggering receptor 3
8478_0:0030b0	K10072	212.27	230.4	9.8e-69 C-type lectin domain family 2 member D
8478_0:0030b1	K07297	158.97	250.9	6.7e-75 adiponectin receptor
8478_0:0030b2	K17089	463.4	626.7	4.2e-189 annexin A3
8478_0:0030b3	K23379	2429.57	7044.4	0 extracelluar matrix protein FRAS1
8478_0:0030b5	K08854	1042.77	1960.7	0 BMP2 inducible kinase [EC:2.7.11.1]
8478_0:0030b9	K02183	201.03	339.8	3.1e-102 calmodulin
8478_0:0030b9	K13448	137.27	188.7	4.4e-56 calcium-binding protein CML
8478_0:0030b9	K13974	34.57	51.7	2.6e-14 calcium-binding protein
8478_0:0030bb	K20364	57.23	208.7	2.5e-62 multiple coagulation factor deficiency protein 2
8478_0:0030bc	K15028	89.6	480.1	1.1e-144 translation initiation factor 3 subunit K
8478_0:0030bd	K21843	438.37	1158.1	0 tetratricopeptide repeat protein 7
8478_0:0030c0	K08202	602.5	616.5	2e-185 MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 4/5
8478_0:0030c2	K23353	244.27	552.1	3.8e-166 PDZ and LIM domain protein 1/2/3/4
8478_0:0030c3	K09444	320.8	452.1	6.1e-136 interferon regulatory factor 1
8478_0:0030c4	K22235	435.47	985.8	6.3e-297 melanophilin
8478_0:0030c5	K12181	65.03	401.8	7.3e-121 COP9 signalosome complex subunit 8
8478_0:0030c6	K06238	435.97	3254.7	0 collagen type VI alpha
8478_0:0030c7	K09093	557.13	1134.8	0 aryl hydrocarbon receptor
8478_0:0030c8	K09093	557.13	933.7	4.8e-281 aryl hydrocarbon receptor
8478_0:0030c9	K03954	179.73	586.2	1.3e-176 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 10
8478_0:0030ca	K20685	1265.53	1637	0 guanine nucleotide exchange factor MCF2
8478_0:0030cb	K26934	1180	1955.1	0 phospholipid-transporting ATPase [EC:7.6.2.1]
8478_0:0030cc	K01321	630.17	633.8	9.5e-191 coagulation factor IX (Christmas factor) [EC:3.4.21.22]
8478_0:0030cd	K16796	430.73	432.1	1.9e-129 transcription factor SOX2 (SOX group B)
8478_0:0030cd	K09267	223.53	320.9	4.7e-96 transcription factor SOX1/3/14/21 (SOX group B)
8478_0:0030d1	K11426	209	220.7	1.2e-65 [histone H3]-lysine4/36 N-trimethyltransferase SMYD [EC:2.1.1.354 2.1.1.357]
8478_0:0030d2	K25129	127.57	2679.2	0 protein ELYS
8478_0:0030d3	K17653	133.03	612.6	1.2e-184 dimethyladenosine transferase 2, mitochondrial [EC:2.1.1.-]
8478_0:0030d4	K17581	216.47	653.9	1.3e-196 consortin
8478_0:0030d6	K14959	1608.27	1798.2	0 [histone H3]-lysine4 N-trimethyltransferase MLL4 [EC:2.1.1.354]
8478_0:0030d8	K09230	389.63	462.4	1.1e-138 SCAN domain-containing zinc finger protein
8478_0:0030d9	K25874	313.37	929.4	6.6e-280 Kirrel/Neph family protein
8478_0:0030da	K12836	205.97	400.1	3.2e-120 splicing factor U2AF 35 kDa subunit
8478_0:0030dd	K24496	417.07	1318.8	0 nephrin
8478_0:0030e0	K05639	857	1113.8	0 amyloid-like protein 1
8478_0:0030e1	K14214	384.9	559.2	3.1e-168 NF-kappa-B inhibitor delta
8478_0:0030e2	K25560	134.93	323.7	5e-97 IGF-like family receptor 1
8478_0:0030e3	K21774	60.67	432.1	7.2e-130 protein lin-37
8478_0:0030e4	K09542	191.43	212.2	3.4e-63 crystallin, alpha B
8478_0:0030e8	K17347	179.63	441.7	4.8e-133 uroplakin-1
8478_0:0030e9	K09323	351.93	519.8	2.7e-156 homeobox protein aristaless-like 3
8478_0:0030ea	K13190	255.83	968.7	7.3e-292 RNA-binding protein 15
8478_0:0030eb	K01251	64.73	917.1	1.1e-276 adenosylhomocysteinase [EC:3.13.2.1]
8478_0:0030ec	K05048	936.57	1017.9	0 solute carrier family 6 (neurotransmitter transporter, amino acid/orphan) member 15/16/17/18/20
8478_0:0030ed	K08181	530.13	777.8	1.5e-234 MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 4
8478_0:0030ee	K16344	45.13	191.2	3.8e-57 ragulator complex protein LAMTOR5
8478_0:0030ef	K05453	142.3	476	6.7e-143 macrophage colony-stimulating factor 1
8478_0:0030f0	K04890	906.9	970.7	9.6e-293 potassium voltage-gated channel Shaw-related subfamily C member 4
8478_0:0030f0	K04887	730.33	730.4	4.7e-220 potassium voltage-gated channel Shaw-related subfamily C member 1
8478_0:0030f1	K27960	226.4	1550.8	0 striatin-interacting protein
8478_0:0030f3	K06712	262.2	576.8	1.5e-173 butyrophilin
8478_0:0030f4	K09228	360.37	598.5	6.5e-180 KRAB domain-containing zinc finger protein
8478_0:0030f4	K09191	325.1	347.7	4.8e-104 general transcription factor IIIA
8478_0:0030f5	K06712	262.2	275.2	3.2e-82 butyrophilin
8478_0:0030f7	K12000	718.63	742.4	1.2e-223 tripartite motif-containing protein 7
8478_0:0030f9	K06712	262.2	626.2	1.6e-188 butyrophilin
8478_0:0030fd	K06712	262.2	331.8	2.3e-99 butyrophilin
8478_0:003101	K05257	62.6	219	3.6e-65 urocortin 2/3
8478_0:003102	K12488	408.63	1261	0 Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein
8478_0:003103	K20367	283.03	712.9	5.6e-215 endoplasmic reticulum-Golgi intermediate compartment protein 3
8478_0:003104	K09228	360.37	590.9	1.3e-177 KRAB domain-containing zinc finger protein
8478_0:003105	K04664	592.57	765.4	7.3e-231 growth differentiation factor 5
8478_0:003106	K27241	757.43	855.7	2.3e-257 zinc finger protein 219
8478_0:003107	K15209	110.13	394.9	1.6e-118 snRNA-activating protein complex subunit 2
8478_0:003108	K16464	727.6	1397.4	0 centrosomal protein CEP250
8478_0:003109	K09228	360.37	423.1	7.4e-127 KRAB domain-containing zinc finger protein
8478_0:00310a	K27693	597.8	623.3	3.9e-188 protein NDRG2
8478_0:00310b	K17662	38.53	215.7	2.8e-64 cytochrome b pre-mRNA-processing protein 3
8478_0:00310c	K03264	77.03	525.9	9.2e-159 translation initiation factor 6
8478_0:00310d	K24510	455.37	767.4	5.6e-231 von Willebrand factor A domain-containing protein 5
8478_0:003111	K24316	1228	1238.7	0 Rho guanine nucleotide exchange factor 40
8478_0:003112	K01809	30.27	489.7	3.2e-147 mannose-6-phosphate isomerase [EC:5.3.1.8]
8478_0:003113	K19995	41.2	409.5	6.1e-123 secretory carrier-associated membrane protein
8478_0:003114	K10567	173.27	566.9	1.4e-170 endonuclease VIII-like 1 [EC:3.2.2.- 4.2.99.18]
8478_0:003116	K19928	151.53	533.1	1.7e-160 zona pellucida sperm-binding protein 3
8478_0:003117	K19928	151.53	546.8	1.2e-164 zona pellucida sperm-binding protein 3
8478_0:003118	K21358	376.27	811.8	8.1e-245 serine/threonine-protein kinase ULK3 [EC:2.7.11.1]
8478_0:00311a	K02264	101.13	290.2	3.7e-87 cytochrome c oxidase subunit 5a
8478_0:00311b	K22560	90.8	246.4	8.6e-74 COMM domain containing 4
8478_0:00311c	K19995	41.2	521.8	5e-157 secretory carrier-associated membrane protein
8478_0:00311d	K19928	151.53	545.6	2.7e-164 zona pellucida sperm-binding protein 3
8478_0:00311e	K01598	192.03	367.6	1.9e-110 phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]
8478_0:00311f	K19928	151.53	556.1	1.7e-167 zona pellucida sperm-binding protein 3
8478_0:003120	K14525	49.43	324.1	4.1e-97 ribonucleases P/MRP protein subunit RPP25 [EC:3.1.26.5]
8478_0:003122	K19928	151.53	557.4	7e-168 zona pellucida sperm-binding protein 3
8478_0:003123	K03522	213	611.5	8.3e-184 electron transfer flavoprotein alpha subunit
8478_0:003124	K18492	700.17	813.1	2.2e-245 insulin gene enhancer protein ISL-2
8478_0:003125	K25204	211.9	286	1.6e-85 exportin-6
8478_0:003126	K08858	227.1	535.5	2.6e-161 serine/threonine-protein kinase SBK [EC:2.7.11.1]
8478_0:003127	K24869	318.3	1462.1	0 S phase cyclin A-associated protein in the endoplasmic reticulum
8478_0:003129	K16175	777.43	2342.1	0 protein scribble
8478_0:00312a	K08875	391.2	998.5	4.7e-301 nuclear receptor-binding protein
8478_0:00312b	K23931	583.63	1209.5	0 protein FAM83H
8478_0:00312e	K12838	178.33	998.6	4.1e-301 poly(U)-binding-splicing factor PUF60
8478_0:00312f	K28085	3112.6	3267.2	0 epiplakin
8478_0:003130	K08858	227.1	450.8	1.2e-135 serine/threonine-protein kinase SBK [EC:2.7.11.1]
8478_0:003131	K15168	90.17	506.7	3.2e-152 mediator of RNA polymerase II transcription subunit 25
8478_0:003133	K05411	404.83	518.6	4.8e-156 interferon regulatory factor 3
8478_0:003135	K17586	210.77	255.3	4.2e-76 PHD and RING finger domain-containing protein 1
8478_0:003137	K16184	66.87	238.2	5.5e-71 proline-rich AKT1 substrate 1
8478_0:003139	K28428	624.1	2433	0 proline-rich protein 12
8478_0:00313d	K09044	168.3	364.8	2.4e-109 activating transcription factor 5
8478_0:00313e	K11434	543.6	643.9	1.7e-193 type I protein arginine methyltransferase [EC:2.1.1.319]
8478_0:00313f	K22861	141.77	590.1	8.4e-178 protein fuzzy
8478_0:003140	K08073	152.03	663.7	9.1e-200 bifunctional polynucleotide phosphatase/kinase [EC:3.1.3.32 2.7.1.78]
8478_0:003141	K16492	158.03	536.5	2.3e-161 testis-specific serine kinase substrate
8478_0:003143	K13125	80.37	424.5	1e-127 nitric oxide synthase-interacting protein
8478_0:003145	K09228	360.37	714.1	7e-215 KRAB domain-containing zinc finger protein
8478_0:003146	K08765	1362.5	1440.5	0 carnitine O-palmitoyltransferase 1, liver isoform [EC:2.3.1.21]
8478_0:003149	K11824	514.63	1707.7	0 AP-2 complex subunit alpha
8478_0:00314d	K10747	405.53	1487.2	0 DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]
8478_0:00314f	K06499	233.67	295.5	2e-88 carcinoembryonic antigen-related cell adhesion molecule
8478_0:003152	K09182	404.33	603.6	1.1e-181 GATA-binding protein 1
8478_0:003153	K11446	421.4	1822.8	0 [histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]
8478_0:003154	K17795	70.43	331.4	1.2e-99 mitochondrial import inner membrane translocase subunit TIM17
8478_0:003155	K11407	579.87	753.5	9.4e-227 histone deacetylase 6 [EC:3.5.1.98]
8478_0:003156	K04511	421.37	730.9	3.7e-220 prickle
8478_0:003158	K06636	611.37	2064	0 structural maintenance of chromosome 1
8478_0:00315a	K10592	1159.83	5664	0 E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26]
8478_0:00315b	K27567	245.87	1039.6	0 GRIP1-associated protein 1
8478_0:00315d	K17453	374.07	450.7	3.9e-135 protein phosphatase 1 regulatory subunit 3F
8478_0:00315d	K07189	121.03	141	1.2e-41 protein phosphatase 1 regulatory subunit 3A/B/C/D/E
8478_0:00315e	K12655	280.97	550.9	2.3e-165 OTU domain-containing protein 5 [EC:3.4.19.12]
8478_0:003160	K28145	306.97	402.4	3.6e-121 synaptophysin
8478_0:003161	K22991	307.07	493.7	3.3e-148 WD repeat-containing protein 45
8478_0:003162	K23343	168.8	642.2	4.4e-193 coiled-coil domain-containing protein 22
8478_0:003163	K10772	302.63	639.2	2.9e-192 AP endonuclease 2 [EC:3.1.11.2]
8478_0:003165	K14538	346.1	510.2	2.7e-153 nuclear GTP-binding protein
8478_0:003168	K08867	249.37	1139.4	0 WNK lysine deficient protein kinase [EC:2.7.11.1]
8478_0:003169	K11285	411.3	456.1	8.3e-137 TSPY-like 2
8478_0:00316a	K15272	238.97	504.9	5.2e-152 solute carrier family 35 (UDP-sugar transporter), member A1/2/3
8478_0:00316b	K04300	629.1	660	2.4e-199 super conserved receptor expressed in brain 3
8478_0:00316c	K10791	299.1	317	6.4e-95 three prime repair exonuclease 2 [EC:3.1.11.2]
8478_0:00316d	K12495	279.83	1115.2	0 IQ motif and SEC7 domain-containing protein
8478_0:00316e	K13101	145.47	557.1	1.4e-167 G patch domain and KOW motifs-containing protein
8478_0:003170	K24516	803.17	1571.5	0 inter-alpha-trypsin inhibitor heavy chain H6
8478_0:003173	K08683	228.2	531.7	1.8e-160 3-hydroxyacyl-CoA dehydrogenase / 3-hydroxy-2-methylbutyryl-CoA dehydrogenase [EC:1.1.1.35 1.1.1.178]
8478_0:003175	K25475	131.67	513.6	1e-154 RIB43A-like with coiled-coils protein
8478_0:003176	K04891	788.7	836	2.4e-252 potassium voltage-gated channel Shal-related subfamily D member 1
8478_0:003177	K09105	648.5	719.5	1.4e-216 transcription factor E3
8478_0:00317a	K08817	407.53	677.8	1.6e-204 cyclin-dependent kinase 20 [EC:2.7.11.22]
8478_0:00317b	K28048	143.07	158	9e-47 proteolipid protein 2
8478_0:00317c	K12865	68.93	103.2	4.5e-30 polyglutamine-binding protein 1
8478_0:00317d	K28456	180.5	1201.6	0 constitutive coactivator of PPAR-gamma-like protein
8478_0:00317e	K09228	360.37	752.6	1.7e-226 KRAB domain-containing zinc finger protein
8478_0:00317e	K09191	325.1	348.1	3.6e-104 general transcription factor IIIA
8478_0:00317f	K09228	360.37	1069.4	0 KRAB domain-containing zinc finger protein
8478_0:00317f	K09191	325.1	325.8	2e-97 general transcription factor IIIA
8478_0:003180	K09228	360.37	518.9	7.8e-156 KRAB domain-containing zinc finger protein
8478_0:003181	K09228	360.37	752.2	2.1e-226 KRAB domain-containing zinc finger protein
8478_0:003181	K09191	325.1	329.6	1.5e-98 general transcription factor IIIA
8478_0:003182	K09228	360.37	2460.5	0 KRAB domain-containing zinc finger protein
8478_0:003182	K09229	548.93	550	3.5e-165 KRAB and SCAN domains-containing zinc finger protein
8478_0:003182	K09191	325.1	395.6	1.4e-118 general transcription factor IIIA
8478_0:003184	K12559	1066.1	2826.1	0 myosin X
8478_0:003186	K13856	1755.67	1863.9	0 solute carrier family 4 (anion exchanger), member 3
8478_0:003189	K01992	17.87	18.7	0.0002 ABC-2 type transport system permease protein
8478_0:00318b	K07616	571.23	589.8	1.1e-177 gap junction gamma-1 protein
8478_0:00318f	K05500	269.37	441.4	8.1e-133 inhibin, alpha
