gene_name	KO	thrshld	score	E-value KO definition
8469_0:001f59	K24468	1692.87	2016	0 signal peptide, CUB and EGF-like domain-containing protein 1/3
8469_0:001f5a	K23851	378.57	2368.3	0 EF-hand calcium-binding domain-containing protein 6
8469_0:001f5b	K16609	158.33	1214.2	0 tubulin--tyrosine ligase-like protein 12
8469_0:001f5c	K25475	131.67	507.6	1.3e-152 RIB43A-like with coiled-coils protein
8469_0:001f5d	K11823	316.3	651.8	1.4e-196 sulfotransferase 4A1 [EC:2.8.2.-]
8469_0:001f60	K14295	93.4	519.4	7e-156 nuclear pore complex protein Nup50
8469_0:001f61	K19520	106.63	538.1	5.8e-162 uroplakin-3a
8469_0:001f63	K20123	172.13	770.7	4.8e-232 protein kinase C and casein kinase substrate in neurons protein
8469_0:001f64	K00645	264.47	289.9	2.6e-86 [acyl-carrier-protein] S-malonyltransferase [EC:2.3.1.39]
8469_0:001f65	K20633	636.37	850.3	3.2e-256 Rho GTPase-activating protein 8
8469_0:001f65	K20411	51.23	199.7	4.4e-59 proline-rich protein 5
8469_0:001f67	K24651	128.33	301.5	8.8e-90 PHD finger protein 21A
8469_0:001f68	K10891	526.17	2011.6	0 fanconi anemia group D2 protein
8469_0:001f69	K04513	311.47	481.4	5.6e-145 Ras homolog gene family, member A
8469_0:001f69	K07856	382.5	405.9	6.5e-122 Ras homolog gene family, member B
8469_0:001f69	K07975	304.97	317.1	3.7e-95 Rho family, other
8469_0:001f6a	K12169	159.97	2069.6	0 Kip1 ubiquitination-promoting complex protein 1 [EC:2.3.2.27]
8469_0:001f6b	K00432	55.77	110.8	4.7e-32 glutathione peroxidase [EC:1.11.1.9]
8469_0:001f6c	K23564	77.87	511.5	5.8e-154 ER membrane protein complex subunit 3
8469_0:001f6d	K22529	229.57	584.4	1.8e-175 amphoterin-induced protein
8469_0:001f6f	K07756	199.5	611.1	1.1e-183 inositol-hexakisphosphate 5-kinase [EC:2.7.4.21]
8469_0:001f70	K05752	60.67	153.7	2.2e-45 chromosome 3 open reading frame 10
8469_0:001f71	K05752	60.67	163.9	1.5e-48 chromosome 3 open reading frame 10
8469_0:001f72	K11835	1396.83	1469.7	0 ubiquitin carboxyl-terminal hydrolase 4/11 [EC:3.4.19.12]
8469_0:001f73	K09609	2965.43	3384.1	0 a disintegrin and metalloproteinase with thrombospondin motifs 20 [EC:3.4.24.-]
8469_0:001f74	K21872	70.67	599.7	2.7e-180 periphilin-1
8469_0:001f75	K04511	421.37	735.1	4e-221 prickle
8469_0:001f76	K11468	200.93	364.1	1.3e-109 YY1-associated factor 2
8469_0:001f77	K13154	111.53	368	1.2e-110 U11/U12 small nuclear ribonucleoprotein 31 kDa protein
8469_0:001f79	K10396	522.87	1742.4	0 kinesin family member 5 (plus-end-directed kinesin ATPase) [EC:5.6.1.3]
8469_0:001f7a	K02606	123.27	648.7	3.7e-195 origin recognition complex subunit 4
8469_0:001f7c	K11322	75.2	812.5	2.8e-244 enhancer of polycomb-like protein
8469_0:001f7d	K23219	270.77	1295.3	0 methyl-CpG-binding domain protein 5
8469_0:001f7e	K25367	205.87	337.2	6.1e-101 Ly-6/uPAR domain-containing protein 6
8469_0:001f7f	K26006	96.53	556.3	2.4e-167 cobalamin trafficking protein CblD
8469_0:001f81	K15105	458.43	1285.8	0 solute carrier family 25 (mitochondrial aspartate/glutamate transporter), member 12/13
8469_0:001f82	K00731	222.5	556.7	2e-167 glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase [EC:2.4.1.122]
8469_0:001f83	K01953	92.97	451	4.7e-135 asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
8469_0:001f84	K10326	474.93	848.8	7.2e-256 ankyrin repeat and SOCS box protein 4
8469_0:001f85	K10415	303.83	1158.2	0 dynein cytoplasmic 1 intermediate chain
8469_0:001f86	K05239	75.53	224.3	3.6e-67 tachykinin 1
8469_0:001f87	K09314	248.37	350.2	1.2e-104 homeobox protein DLX1/4/6
8469_0:001f88	K01045	99.83	640.5	6.7e-193 arylesterase / paraoxonase [EC:3.1.1.2 3.1.8.1]
8469_0:001f8a	K18489	326.07	599.8	9.4e-181 homeobox protein DLX5
8469_0:001f8b	K00898	351.3	630.2	2e-189 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
8469_0:001f8c	K09094	534.53	1112.4	0 aryl hydrocarbon receptor repressor
8469_0:001f8e	K08559	931.87	1209.1	0 nuclear receptor subfamily 4 group A member 3
8469_0:001f8f	K14827	65.47	708.4	1.1e-212 pre-rRNA-processing protein IPI1
8469_0:001f90	K17264	207.1	805	1.7e-242 endoplasmic reticulum resident protein 44
8469_0:001f91	K10408	2840.83	4683.8	0 dynein axonemal heavy chain
8469_0:001f92	K27815	235.8	535.5	6.4e-161 caveolae-associated protein 4
8469_0:001f93	K14712	703.97	1052.5	0 solute carrier family 39 (zinc transporter), member 6
8469_0:001f94	K08491	93.27	516.2	4.5e-155 syntaxin 17
8469_0:001f95	K19626	387.07	1600.2	0 inversin
8469_0:001f98	K06110	598.5	1033.2	0 exocyst complex component 3
8469_0:001f99	K23607	494.73	684.3	4.1e-206 tomoregulin-1
8469_0:001f9a	K04615	363.83	770.9	7.9e-232 gamma-aminobutyric acid type B receptor
8469_0:001f9c	K11374	734.77	1162.2	0 elongator complex protein 2
8469_0:001f9e	K23902	272.9	409.3	9.4e-123 programmed cell death protein 6
8469_0:001f9f	K04459	312.7	382	2e-114 dual specificity MAP kinase phosphatase [EC:3.1.3.16 3.1.3.48]
8469_0:001fa0	K01197	34.03	577.4	2e-173 hyaluronoglucosaminidase [EC:3.2.1.35]
8469_0:001fa2	K04605	1532.03	1685.9	0 metabotropic glutamate receptor 2
8469_0:001fa3	K28117	116.6	490.6	1.8e-147 testis-expressed protein 264
8469_0:001fa4	K05727	2586.83	3138.8	0 dedicator of cytokinesis protein 3
8469_0:001fa5	K01197	34.03	610.4	2e-183 hyaluronoglucosaminidase [EC:3.2.1.35]
8469_0:001fa6	K06840	600.3	979.5	7.2e-295 semaphorin 3
8469_0:001fa7	K04859	1523.07	2121.2	0 voltage-dependent calcium channel alpha-2/delta-2
8469_0:001fa8	K11789	291.67	2145.7	0 DDB1- and CUL4-associated factor 1 [EC:2.7.11.1]
8469_0:001fa9	K00643	459.37	976.9	3.2e-294 5-aminolevulinate synthase [EC:2.3.1.37]
8469_0:001faa	K08414	333.3	701.9	7.5e-211 G protein-coupled receptor 61
8469_0:001fad	K09850	421.1	458.1	2.4e-137 Ras association domain-containing protein 1
8469_0:001fae	K04444	780.47	829	8.5e-250 mitogen-activated protein kinase-activated protein kinase 3 [EC:2.7.11.1]
8469_0:001faf	K01197	34.03	471	3.1e-141 hyaluronoglucosaminidase [EC:3.2.1.35]
8469_0:001fb0	K10408	2840.83	4679.8	0 dynein axonemal heavy chain
8469_0:001fb1	K06840	600.3	1009.6	6e-304 semaphorin 3
8469_0:001fb2	K21444	228.27	415.3	2e-124 poly(rC)-binding protein 3/4
8469_0:001fb3	K14793	166.8	774	4.9e-233 ribosomal RNA-processing protein 9
8469_0:001fb4	K20405	148.5	672.2	2.2e-202 nitrogen permease regulator 2
8469_0:001fb5	K02493	233.6	331.4	6.5e-99 release factor glutamine methyltransferase [EC:2.1.1.297]
8469_0:001fb7	K13706	87.8	351.7	2.3e-105 abhydrolase domain-containing protein 14
8469_0:001fb8	K02905	41.8	156.1	8e-46 large subunit ribosomal protein L29e
8469_0:001fb9	K06840	600.3	957.9	2.4e-288 semaphorin 3
8469_0:001fba	K10876	883.4	1812.3	0 RAD54-like protein 2 [EC:5.6.2.-]
8469_0:001fbb	K24840	66.9	138.5	1.6e-40 IQ domain-containing protein F
8469_0:001fbc	K08371	100.37	338.7	1.7e-101 transmembrane reductase [EC:7.2.1.3]
8469_0:001fbd	K13706	87.8	380.8	3.3e-114 abhydrolase domain-containing protein 14
8469_0:001fbf	K22556	106.17	392.8	1.1e-117 mesencephalic astrocyte-derived neurotrophic factor
8469_0:001fc0	K16482	325.17	735.5	2.4e-221 centriolar protein POC1
8469_0:001fc1	K08870	103.33	676.7	7.1e-204 twinfilin
8469_0:001fc2	K13190	255.83	813.3	1.4e-244 RNA-binding protein 15
8469_0:001fc3	K14962	187.83	572.8	3.8e-172 COMPASS component SWD2
8469_0:001fc4	K27921	70.93	298.4	3.6e-89 N-alpha-acetyltransferase 80 [EC:2.3.1.-]
8469_0:001fc7	K11529	201.63	658.1	1.1e-197 glycerate 2-kinase [EC:2.7.1.165]
8469_0:001fc8	K01197	34.03	530.2	3.7e-159 hyaluronoglucosaminidase [EC:3.2.1.35]
8469_0:001fc9	K10798	333.87	387	1.2e-115 protein mono-ADP-ribosyltransferase 3/4 [EC:2.4.2.-]
8469_0:001fca	K08588	423.43	944.6	1.8e-284 ubiquitin carboxyl-terminal hydrolase BAP1 [EC:3.4.19.12]
8469_0:001fcb	K24030	245.7	763.6	4.6e-230 zinc finger MYND domain-containing protein 10
8469_0:001fcc	K14677	188.93	704.6	4.2e-212 aminoacylase [EC:3.5.1.14]
8469_0:001fce	K04701	255.33	349.9	5.9e-105 cytokine inducible SH2-containing protein
8469_0:001fcf	K17507	551.97	866.2	4.4e-261 protein phosphatase 1M [EC:3.1.3.16]
8469_0:001fd0	K02981	248.9	559.1	2.3e-168 small subunit ribosomal protein S2e
8469_0:001fd1	K20472	70.73	369.7	4.6e-111 coatomer subunit zeta
8469_0:001fd2	K07604	322.07	785.9	2.6e-236 type I keratin, acidic
8469_0:001fd3	K09302	194.87	358.9	3.7e-107 homeobox protein HoxA/B2
8469_0:001fd4	K11275	75.9	81.6	5.6e-23 histone H1/5
8469_0:001fd5	K17391	831.03	922.1	9.9e-278 insulin-like growth factor 2 mRNA-binding protein 1
8469_0:001fd6	K00920	301.33	765.5	1.1e-230 1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149]
8469_0:001fd8	K09305	235.13	372.1	3.6e-111 homeobox protein HoxA/B/C5
8469_0:001fd9	K13127	70.97	417.7	5.4e-125 RING finger protein 113A
8469_0:001fda	K09040	483.77	1028.9	0 nuclear factor erythroid 2-related factor 1/3
8469_0:001fdb	K15275	304.1	559.5	2.2e-168 solute carrier family 35 (UDP-galactose transporter), member B1
8469_0:001fdd	K07604	322.07	509.5	1.1e-152 type I keratin, acidic
8469_0:001fde	K22961	1598.17	2175.8	0 G protein-coupled receptor 179
8469_0:001fdf	K09078	490.83	700.5	7.7e-211 neurogenic differentiation factor 2
8469_0:001fe0	K10585	198.8	514.2	9.1e-155 ubiquitin-conjugating enzyme E2 Z [EC:2.3.2.23]
8469_0:001fe3	K04182	461.5	609	2.3e-183 C-C chemokine receptor type 7
8469_0:001fe4	K07604	322.07	576.2	7.3e-173 type I keratin, acidic
8469_0:001fe7	K11150	385.77	574.9	6.4e-173 retinol dehydrogenase 8 [EC:1.1.1.-]
8469_0:001fea	K15119	210.6	608.5	4e-183 solute carrier family 25, member 39/40
8469_0:001feb	K23553	79.13	424.5	2.2e-127 post-GPI attachment to proteins factor 3
8469_0:001fec	K17924	135.43	375	2.7e-112 sorting nexin-10/11
8469_0:001fed	K23886	139.6	169.8	4.1e-50 CDGSH iron-sulfur domain-containing protein 3
8469_0:001fee	K24048	640.73	823.1	7e-248 MAGUK p55 subfamily member 2/6
8469_0:001fef	K17426	72.13	525.1	6.8e-158 large subunit ribosomal protein L45
8469_0:001ff0	K09273	138.93	733.9	8.2e-221 upstream-binding transcription factor
8469_0:001ff1	K09294	368.87	397.3	6.4e-119 homeobox protein HoxB/C/D9
8469_0:001ff2	K15144	236.7	1209.6	0 mediator of RNA polymerase II transcription subunit 1
8469_0:001ff4	K23643	51.57	224.1	1.3e-66 protein LSM12
8469_0:001ff5	K03033	140.93	845	2.7e-254 26S proteasome regulatory subunit N3
8469_0:001ff6	K06124	361.57	514.6	1.1e-154 phosphoethanolamine/phosphocholine phosphatase [EC:3.1.3.75]
8469_0:001ff8	K05233	141.9	170	3e-50 peptide YY
8469_0:001ff9	K14358	145.53	788.5	1.3e-237 secernin
8469_0:001ffb	K18080	253.57	511.8	2.3e-153 tensin
8469_0:001ffc	K11651	161.27	585.3	1e-175 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1
8469_0:001ffd	K07604	322.07	680.5	2e-204 type I keratin, acidic
8469_0:001ffe	K00553	332.6	498.2	8.7e-150 phenylethanolamine N-methyltransferase [EC:2.1.1.28]
8469_0:001ffe	K00541	299.47	319	2.1e-95 nicotinamide N-methyltransferase [EC:2.1.1.1]
8469_0:001fff	K24787	286.07	846.8	6.6e-255 RUN domain-containing protein 3
8469_0:002000	K05241	52.53	65.4	3.1e-18 tachykinin 4
8469_0:002001	K05258	77.1	189.2	5.5e-56 gastric inhibitory polypeptide
8469_0:002002	K07604	322.07	610.2	3.8e-183 type I keratin, acidic
8469_0:002003	K18400	227.73	919.8	1.7e-276 KAT8 regulatory NSL complex subunit 1
8469_0:002004	K09304	242.53	390.8	7e-117 homeobox protein HoxA/B/C/D4
8469_0:002005	K03350	298.07	998.2	3.2e-300 anaphase-promoting complex subunit 3
8469_0:002006	K28450	107.8	335.5	4.2e-100 pre-mRNA-splicing factor CWC25
8469_0:002007	K02128	94.43	270	1.4e-80 F-type H+-transporting ATPase subunit c
8469_0:002008	K26456	737.17	2418.4	0 protein TANC
8469_0:002009	K19879	77.1	137.7	3.2e-40 telethonin
8469_0:00200a	K01084	151.83	479.4	1e-143 glucose-6-phosphatase [EC:3.1.3.9]
8469_0:00200b	K09220	222.9	690.6	1.7e-207 IKAROS family zinc finger protein
8469_0:00200c	K20463	544.83	759.8	2.5e-228 oxysterol-binding protein-related protein 3/6/7
8469_0:00200d	K06236	1662.17	1939.4	0 collagen type I alpha
8469_0:00200d	K19719	1720.63	1747.9	0 collagen type II alpha
8469_0:00200e	K23340	66.6	376.8	7.3e-113 transmembrane and ubiquitin-like domain-containing protein
8469_0:00200f	K02583	164.4	517	5e-155 tumor necrosis factor receptor superfamily member 16
8469_0:002010	K02735	131.7	465.4	7.3e-140 20S proteasome subunit beta 3 [EC:3.4.25.1]
8469_0:002012	K03728	704.53	810	1e-243 nuclear receptor subfamily 1 group D member 1
8469_0:002013	K22141	439.8	517.3	2.5e-155 gasdermin-A
8469_0:002014	K09196	396.33	619	3.8e-186 transcription factor Sp6
8469_0:002015	K09192	463.83	1338	0 transcription factor Sp2
8469_0:002016	K04585	642.2	703.4	1.2e-211 parathyroid hormone receptor 1
8469_0:002018	K08271	508.67	802.8	6.7e-242 STE20-related kinase adapter protein alpha
8469_0:00201a	K26259	189.87	726.7	1.6e-218 elongin BC and Polycomb repressive complex 2-associated protein
8469_0:00201b	K07627	355.07	458.3	2.8e-137 gap junction delta-3 protein
8469_0:00201c	K10321	117.77	776.2	7.5e-234 F-box protein 47
8469_0:00201d	K08864	249.6	1134.9	0 tousled-like kinase [EC:2.7.11.1]
8469_0:00201e	K21348	333.4	337.9	6.9e-101 calcium-binding and coiled-coil domain-containing protein 2
8469_0:00201f	K09301	165.4	346.8	1.6e-103 homeobox protein HoxA/B/D1
8469_0:002020	K07604	322.07	655.2	9e-197 type I keratin, acidic
8469_0:002021	K02894	189.07	360.9	3.3e-108 large subunit ribosomal protein L23e
8469_0:002022	K15494	116.87	226.9	1.7e-67 protein phosphatase 1 regulatory subunit 1B
8469_0:002023	K27803	88.6	473.3	6.1e-142 homologous recombination OB-fold protein
8469_0:002024	K14323	88.17	594.8	2.1e-178 protein CASC3
8469_0:002025	K07604	322.07	740.9	1.1e-222 type I keratin, acidic
8469_0:002026	K15167	224.6	1659.5	0 mediator of RNA polymerase II transcription subunit 24
8469_0:002027	K04421	741.17	867.6	4.6e-261 mitogen-activated protein kinase kinase kinase 3 [EC:2.7.11.25]
8469_0:002028	K10523	138.6	457.1	5.3e-137 speckle-type POZ protein
8469_0:00202a	K04699	164.83	495.6	1.4e-148 suppressor of cytokine signaling 6/7
8469_0:00202b	K23588	264.7	996.1	2.1e-299 protein AF-17/10
8469_0:00202d	K12835	708.97	1474.9	0 ATP-dependent RNA helicase DDX42 [EC:5.6.2.7]
8469_0:002030	K17080	409.9	597.9	6.1e-180 prohibitin 1
8469_0:002031	K20315	372.03	1081.1	0 Rho GTPase-activating protein 21/23
8469_0:002032	K06573	1423.53	1640.9	0 solute carrier family 4 (anion exchanger), member 1
8469_0:002033	K25752	148.8	492.1	5.6e-148 zona pellucida-binding protein
8469_0:002035	K09655	648.13	876.9	6e-264 beta-1,4-N-acetylgalactosaminyltransferase 2 [EC:2.4.1.165]
8469_0:002037	K24420	259.77	325.2	5.2e-97 LIM and SH3 domain protein 1
8469_0:002038	K10268	341.73	469.5	7.1e-141 F-box and leucine-rich repeat protein 2/20
8469_0:002039	K22291	262.83	834.8	2.6e-251 StAR-related lipid transfer protein 3
8469_0:00203a	K01283	76.1	1923.1	0 peptidyl-dipeptidase A [EC:3.4.15.1]
8469_0:00203b	K08819	496.83	741.4	4.9e-223 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
8469_0:00203e	K12652	282.5	790.8	9e-238 TANK-binding kinase 1-binding protein
8469_0:00203f	K10665	367.57	1008.4	2.4e-303 E3 ubiquitin-protein ligase MARCH10 [EC:2.3.2.27]
8469_0:002040	K07604	322.07	768.7	4.4e-231 type I keratin, acidic
8469_0:002042	K16582	665.73	958.7	1.7e-288 tubulin polyglutamylase TTLL6/13 [EC:6.3.2.61]
8469_0:002043	K00898	351.3	689.6	2e-207 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
8469_0:002044	K09307	237.57	248.4	1e-73 homeobox protein HoxA/B7
8469_0:002045	K08776	1007.33	1543.9	0 puromycin-sensitive aminopeptidase [EC:3.4.11.14]
8469_0:002046	K04549	119.63	150.1	2.3e-44 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2
8469_0:002047	K02885	74.63	448	2.4e-134 large subunit ribosomal protein L19e
8469_0:002048	K02864	54.1	197	2.9e-58 large subunit ribosomal protein L10
8469_0:00204a	K00275	31.17	351.7	3.5e-105 pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
8469_0:00204b	K09303	199.03	530.4	6.3e-159 homeobox protein HoxA/B/D3
8469_0:00204c	K13163	143.9	409.4	1.8e-122 male-specific lethal 1
8469_0:00204d	K11460	591.57	738.1	4.5e-222 polycomb group RING finger protein 2
8469_0:00204e	K09516	324.27	1062.2	0 all-trans-retinol 13,14-reductase [EC:1.3.99.23]
8469_0:00204f	K06560	1042.03	1651.4	0 mannose receptor, C type
8469_0:002050	K08360	293.1	390	4.5e-117 transmembrane ascorbate-dependent reductase [EC:7.2.1.3]
8469_0:002051	K02213	330.3	712.2	5.6e-214 cell division control protein 6
8469_0:002052	K11067	464.97	620.8	1e-186 N-acetylglutamate synthase [EC:2.3.1.1]
8469_0:002053	K10338	590.77	780.1	5.3e-235 ankyrin repeat and SOCS box protein 16
8469_0:002054	K09306	241.43	417.1	4.5e-125 homeobox protein HoxA/B/C6
8469_0:002056	K23576	263.67	496.6	9.4e-150 insulin-like growth factor-binding protein 4
8469_0:002058	K19930	990.13	2143.4	0 SRC kinase signaling inhibitor 1
8469_0:002059	K17551	178.17	613.5	6.9e-184 neurabin
8469_0:00205a	K11805	159.03	601.3	8.6e-181 DDB1- and CUL4-associated factor 7
8469_0:00205b	K14293	228.5	1504.8	0 importin subunit beta-1
8469_0:00205c	K09314	248.37	322.2	3.7e-96 homeobox protein DLX1/4/6
8469_0:00205d	K06482	1202.83	1399.9	0 integrin alpha 3
8469_0:00205e	K11363	45.5	479.2	7e-144 SAGA-associated factor 11
8469_0:00205f	K12188	71.7	439.5	4.3e-132 ESCRT-II complex subunit VPS22
8469_0:002060	K17699	433.07	632	3.9e-190 src kinase associated phosphoprotein 1
8469_0:002061	K09315	343.4	347.3	9.9e-104 homeobox protein DLX3
8469_0:002062	K16658	431.7	499.7	2.5e-150 neurexophilin-3
8469_0:002063	K07401	39.83	96.6	7.4e-28 selenoprotein W-related protein
8469_0:002064	K23710	421.27	522.9	5.1e-157 abi gene family member 3
8469_0:002065	K11585	302.1	335.3	1.6e-100 chromobox protein 1
8469_0:002067	K05083	1770.53	2132.7	0 receptor tyrosine-protein kinase erbB-2 [EC:2.7.10.1]
8469_0:002068	K03164	609	2485.1	0 DNA topoisomerase II [EC:5.6.2.2]
8469_0:002069	K12565	516.37	522.3	6.3e-157 alpha-sarcoglycan
8469_0:00206a	K04909	1578.27	1639.9	0 potassium voltage-gated channel Eag-related subfamily H member 6
8469_0:00206b	K23695	814.6	1052.3	0 growth factor receptor-bound protein 7
8469_0:00206c	K28116	119.77	770.4	7.3e-232 CDK5 regulatory subunit-associated protein 3
8469_0:00206d	K12750	399.6	426.5	2.7e-128 myosin light chain 4
8469_0:00206d	K12749	395.73	414.4	1.4e-124 myosin light chain 3
8469_0:00206d	K05738	319.9	328.9	9.2e-99 myosin light chain 1
8469_0:00206e	K10518	298.17	787.3	1.2e-236 zinc finger and BTB domain-containing protein 47
8469_0:00206f	K05423	94.87	258.8	2.3e-77 granulocyte colony-stimulating factor
8469_0:002071	K09308	214.7	469.6	5.7e-141 homeobox protein HoxB/C/D8
8469_0:002072	K19475	100.3	363.4	1.6e-108 WAS/WASL-interacting protein
8469_0:002073	K11307	564.23	810.6	6.8e-244 histone acetyltransferase MYST2 [EC:2.3.1.48]
8469_0:002074	K09298	128.67	494.9	1.7e-148 homeobox protein HoxA/B/C/D13
8469_0:002077	K10128	105.77	180.2	3.2e-53 reprimo, TP53-dependent G2 arrest mediator candidate
8469_0:002078	K04380	403.9	418.2	3.5e-125 microtubule-associated protein tau
8469_0:002079	K24962	117.9	652.9	1.8e-196 PAT complex subunit CCDC47
8469_0:00207e	K04257	107.23	339.5	1.8e-101 olfactory receptor
8469_0:002080	K01426	301.93	333.1	2.4e-99 amidase [EC:3.5.1.4]
8469_0:002081	K15274	423.9	742.7	9.3e-224 solute carrier family 35 (probable UDP-sugar transporter), member A5
8469_0:002082	K21668	114.4	335.3	4.6e-100 cell surface glycoprotein CD200 receptor
8469_0:002083	K17347	179.63	403.5	4e-121 uroplakin-1
8469_0:002085	K08403	419.6	576.8	1e-173 G protein-coupled receptor 15
8469_0:002086	K06747	194.77	342.1	2.3e-102 immune costimulatory protein B7-H4
8469_0:002087	K16350	107.67	187.7	2.1e-55 T-cell immunoreceptor with Ig and ITIM domains
8469_0:002088	K02098	101.2	432.2	2.3e-129 spire
8469_0:002089	K28439	146.77	812.9	8.7e-245 transmembrane protein 39
8469_0:00208a	K25781	502.73	835.2	2.2e-251 immunoglobulin-like domain-containing receptor 1
8469_0:00208b	K06772	500.73	625	3.4e-188 limbic system-associated membrane protein
8469_0:00208c	K12021	378.03	913.7	3.7e-275 tripartite motif-containing protein 45
8469_0:00208d	K00451	47.1	790.7	3.3e-238 homogentisate 1,2-dioxygenase [EC:1.13.11.5]
8469_0:00208e	K16490	119.03	964.5	4.1e-290 spindle and centriole-associated protein 1
8469_0:00208f	K27898	291.1	676.4	3.8e-203 protein Aster
8469_0:002091	K25461	160.07	1133.8	0 cilia- and flagella-associated protein 91
8469_0:002092	K20020	1055.83	1921.2	0 brother of CDO
8469_0:002093	K15407	261.23	605.6	6e-182 queuine tRNA-ribosyltransferase accessory subunit
8469_0:002094	K24224	232.8	2642.8	0 cilia- and flagella-associated protein 44
8469_0:002095	K11547	113.2	523.7	4.8e-157 kinetochore protein NDC80
8469_0:002096	K01539	1701.7	1975.6	0 sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]
8469_0:002098	K11098	98.5	225.5	6.2e-67 small nuclear ribonucleoprotein F
8469_0:002099	K26206	488.37	636.7	7.5e-192 popeye domain-containing protein 2
8469_0:00209a	K09075	121.7	225.7	7.2e-67 nescient helix-loop-helix protein
8469_0:00209b	K26111	1244	1384.2	0 SID1 transmembrane family member 1
8469_0:00209c	K18932	191.1	206.5	4.3e-61 palmitoyltransferase [EC:2.3.1.225]
