gene_name	KO	thrshld	score	E-value KO definition
1415176_0:002c70	K03663	455.67	666.4	7.4e-201 4-galactosyl-N-acetylglucosaminide 3-alpha-L-fucosyltransferase [EC:2.4.1.152]
1415176_0:002c71	K05108	1547.6	2060	0 EphA7 [EC:2.7.10.1]
1415176_0:002c72	K15538	137.53	761.1	3.7e-229 glycoprotein endo-alpha-1,2-mannosidase [EC:3.2.1.130]
1415176_0:002c74	K24812	236.63	1083.3	0 HEAT repeat-containing protein 3
1415176_0:002c76	K08047	1667.73	2019.3	0 adenylate cyclase 7 [EC:4.6.1.1]
1415176_0:002c78	K11723	494.13	805.3	3.4e-242 bromodomain-containing protein 7
1415176_0:002c7b	K04257	107.23	484.5	1.9e-145 olfactory receptor
1415176_0:002c7c	K19533	404.87	1252.4	0 synaptonemal complex protein 1
1415176_0:002c7d	K12656	145.87	432.7	6e-130 suppressor of IKK-epsilon
1415176_0:002c7e	K05251	155.5	233.7	6.8e-70 thyrotropin subunit beta
1415176_0:002c7f	K02582	289.97	436.8	3.7e-131 nerve growth factor, beta
1415176_0:002c80	K04257	107.23	486.7	4.1e-146 olfactory receptor
1415176_0:002c81	K04257	107.23	513.6	3e-154 olfactory receptor
1415176_0:002c82	K08538	618.27	937	2e-282 farnesoid X receptor beta
1415176_0:002c83	K04174	401.97	562.7	7.4e-169 apelin receptor
1415176_0:002c85	K09272	136.7	1031.8	0 FACT complex subunit SSRP1/POB3
1415176_0:002c86	K17354	324.63	424.2	1.4e-127 tetraspanin-2
1415176_0:002c88	K04257	107.23	525.2	9e-158 olfactory receptor
1415176_0:002c8d	K03123	41.3	214.8	3.2e-64 transcription initiation factor TFIIA small subunit
1415176_0:002c8e	K14571	852.33	1143	0 ribosome biogenesis ATPase
1415176_0:002c8f	K20368	23.63	304.8	4.4e-91 protein cornichon
1415176_0:002c90	K04712	101.93	617.6	5.2e-186 sphingolipid 4-desaturase/C4-monooxygenase [EC:1.14.19.17 1.14.18.5]
1415176_0:002c91	K20368	23.63	122.5	1.6e-35 protein cornichon
1415176_0:002c92	K22382	236.83	1005.5	1.1e-302 WD repeat-containing protein 26
1415176_0:002c93	K05750	104.5	397.2	9.9e-119 NCK-associated protein 1
1415176_0:002c94	K12192	275.57	407.3	1.4e-122 charged multivesicular body protein 2B
1415176_0:002c95	K01015	437.53	516.2	2.6e-155 alcohol sulfotransferase [EC:2.8.2.2]
1415176_0:002c96	K25381	121.43	551.6	3.5e-166 DOMON domain-contaning protein FRRS1L
1415176_0:002c98	K21111	849.57	1054.4	0 band 4.1-like protein 4B
1415176_0:002c99	K17338	133.33	419.3	8.8e-126 receptor expression-enhancing protein 1/2/3/4
1415176_0:002c9a	K21246	76.07	466.2	3.5e-140 nuclear receptor-binding factor 2
1415176_0:002c9b	K11449	1439.73	4208.6	0 jumonji domain-containing protein 1C [EC:1.14.11.-]
1415176_0:002c9c	K08211	510.2	838.2	2.3e-252 MFS transporter, OCT family, solute carrier family 22 (organic cation transporter), member 15
1415176_0:002c9e	K19407	667.67	1408.8	0 APC membrane recruitment protein 1
1415176_0:002c9f	K18083	644.73	719.9	1.7e-216 myotubularin-related protein 6/7/8 [EC:3.1.3.64 3.1.3.95]
1415176_0:002c9f	K10334	345.93	630.6	8e-190 ankyrin repeat and SOCS box protein 12
1415176_0:002ca1	K20686	1052.4	1950.2	0 Rho guanine nucleotide exchange factor 9
1415176_0:002ca2	K08411	464.77	620.4	7.7e-187 G protein-coupled receptor 26
1415176_0:002ca4	K13022	695.7	1119.1	0 carboxypeptidase Z [EC:3.4.17.-]
1415176_0:002ca5	K00232	163.3	988.9	1.4e-297 acyl-CoA oxidase [EC:1.3.3.6]
1415176_0:002ca7	K15447	117.37	682.4	9.7e-205 tRNASer (uridine44-2'-O)-methyltransferase [EC:2.1.1.211]
1415176_0:002ca9	K05175	556.93	690.2	1.4e-207 gamma-aminobutyric acid receptor subunit alpha
1415176_0:002cac	K04992	936.97	1148.9	0 mucolipin 1
1415176_0:002cac	K04994	817	829.5	1e-249 mucolipin 3
1415176_0:002cae	K06712	262.2	378.1	4.2e-113 butyrophilin
1415176_0:002cb0	K09228	360.37	440.5	7.9e-132 KRAB domain-containing zinc finger protein
1415176_0:002cb1	K23593	2095.13	2296.7	0 alpha-2-macroglobulin-like protein
1415176_0:002cb2	K23593	2095.13	2238.7	0 alpha-2-macroglobulin-like protein
1415176_0:002cb3	K10989	243.2	442.8	3e-133 activation-induced cytidine deaminase [EC:3.5.4.38]
1415176_0:002cb3	K18750	264.2	264.9	8e-79 C->U-editing enzyme APOBEC3 [EC:3.5.4.-]
1415176_0:002cb4	K23593	2095.13	2150.1	0 alpha-2-macroglobulin-like protein
1415176_0:002cb5	K25410	148.93	244.8	4.5e-73 microfibrillar-associated protein 5
1415176_0:002cb6	K23593	2095.13	2316.6	0 alpha-2-macroglobulin-like protein
1415176_0:002cb7	K18310	762.33	943.7	3e-284 beta-citrylglutamate/N-acetylaspartylglutamate synthase [EC:6.3.1.17 6.3.2.41]
1415176_0:002cb8	K09560	118.27	226.1	5.1e-67 suppressor of tumorigenicity protein 13
1415176_0:002cba	K12167	2280.57	2913.7	0 E3 ubiquitin-protein ligase HECW1 [EC:2.3.2.26]
1415176_0:002cbb	K00214	158.9	598.1	9.2e-180 biliverdin reductase [EC:1.3.1.24]
1415176_0:002cbd	K08804	406.7	651.6	3.3e-196 serine/threonine kinase 17 [EC:2.7.11.1]
1415176_0:002cbe	K04361	791.87	870.3	1.4e-261 epidermal growth factor receptor [EC:2.7.10.1]
1415176_0:002cbf	K18173	49.13	232.4	4.6e-69 cytochrome c oxidase assembly factor 1
1415176_0:002cc0	K07342	25.97	158.8	6.3e-47 protein transport protein SEC61 subunit gamma and related proteins
1415176_0:002cc2	K17569	84.3	582.4	8.6e-175 G patch domain-containing protein 2
1415176_0:002cc3	K13376	616.5	813.8	3.4e-245 transforming growth factor beta-2
1415176_0:002cc5	K25546	129	667.7	5.9e-201 spermatogenesis-associated protein 17
1415176_0:002cc6	K20186	56.63	222.2	3.4e-66 biogenesis of lysosome-related organelles complex 1 subunit 3
1415176_0:002cc8	K19332	119.93	1018.5	0 Meckel syndrome type 1 protein
1415176_0:002cc9	K12185	43.53	56.1	2.1e-15 ESCRT-I complex subunit VPS37
1415176_0:002cca	K25605	60.73	307.3	7.3e-92 B-cell CLL/lymphoma 7 protein
1415176_0:002ccb	K09113	151.53	427.9	6.5e-128 MAX-like protein X
1415176_0:002ccc	K19374	129.97	137.4	3.9e-40 DnaJ homolog subfamily C member 30
1415176_0:002ccd	K19306	101.17	550.8	8.7e-166 18S rRNA (guanine1575-N7)-methyltransferase [EC:2.1.1.309]
1415176_0:002cce	K04560	470.7	473.2	2.4e-142 syntaxin 1A
1415176_0:002cce	K08486	217.47	393.1	1e-117 syntaxin 1B/2/3
1415176_0:002ccf	K23325	248.63	782.4	2.5e-235 transducin beta-like protein 2
1415176_0:002cd1	K15380	54.97	186.3	2.3e-55 solute carrier family 48 (heme transporter), member 1
1415176_0:002cd2	K09069	114.7	284.8	7.1e-85 twist
1415176_0:002cd4	K04345	536.07	680.7	5.6e-205 protein kinase A [EC:2.7.11.11]
1415176_0:002cd7	K08789	524.77	2085.4	0 MAST-subfamily protein kinase [EC:2.7.11.37]
1415176_0:002cd8	K06555	533.87	1121.9	0 CD180 antigen
1415176_0:002cd9	K24925	495.87	609.2	1.2e-183 small glutamine-rich tetratricopeptide repeat-containing protein beta
1415176_0:002cd9	K16365	171.67	411.3	2.4e-123 small glutamine-rich tetratricopeptide repeat-containing protein alpha
1415176_0:002cda	K07963	550.47	552.4	1.1e-165 tripartite motif-containing protein 23 [EC:2.3.2.27]
1415176_0:002cdb	K13165	265.23	710.1	1.2e-213 splicing regulatory glutamine/lysine-rich protein 1
1415176_0:002cdd	K26130	157.03	310.7	5.6e-93 shieldin complex subunit 3
1415176_0:002cde	K20310	67.47	653.4	9.3e-197 trafficking protein particle complex subunit 13
1415176_0:002cdf	K02649	122.13	1097.8	0 phosphoinositide-3-kinase regulatory subunit alpha/beta/delta
1415176_0:002ce0	K01393	1236.27	1432	0 neurolysin [EC:3.4.24.16]
1415176_0:002ce0	K01392	1159.73	1162.9	0 thimet oligopeptidase [EC:3.4.24.15]
1415176_0:002ce1	K12796	1334.33	1670.6	0 erbb2-interacting protein
1415176_0:002ce4	K12858	524.7	1331.1	0 ATP-dependent RNA helicase DDX23/PRP28 [EC:5.6.2.7]
1415176_0:002ce5	K03209	477.17	770.4	7.8e-232 wingless-type MMTV integration site family, member 1
1415176_0:002ce6	K09187	2396.1	2867.4	0 [histone H3]-lysine4 N-trimethyltransferase MLL2 [EC:2.1.1.354]
1415176_0:002cea	K09228	360.37	1711.5	0 KRAB domain-containing zinc finger protein
1415176_0:002cea	K09191	325.1	360.6	1.2e-107 general transcription factor IIIA
1415176_0:002ceb	K26253	754.7	1053.1	0 fibrosin-1
1415176_0:002cec	K09228	360.37	632.1	9.2e-190 KRAB domain-containing zinc finger protein
1415176_0:002cec	K09191	325.1	330.7	1.3e-98 general transcription factor IIIA
1415176_0:002ced	K11661	1442.73	2669.7	0 helicase SRCAP/SWR1 [EC:5.6.2.-]
1415176_0:002cf0	K15288	178.83	324.8	4.4e-97 solute carrier family 35, member F3/4
1415176_0:002cf1	K28211	234.2	861.3	6.6e-259 microtubule-associated protein 10
1415176_0:002cf3	K17534	1373.67	1704.3	0 mitogen-activated protein kinase kinase kinase MLK4 [EC:2.7.11.25]
1415176_0:002cf4	K16534	236.03	1124.2	0 disrupted in schizophrenia 1 protein
1415176_0:002cf5	K17702	1890.03	2381.6	0 signal-induced proliferation-associated 1 like protein 2
1415176_0:002cf6	K15333	115.13	1526.9	0 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
1415176_0:002cf7	K04912	392.83	471.2	1.6e-141 potassium channel subfamily K member 1
1415176_0:002cf8	K18179	59.73	135.7	1e-39 cytochrome c oxidase assembly factor 6
1415176_0:002cf9	K27448	489.67	959	6.8e-289 interferon regulatory factor 2-binding protein 2
1415176_0:002cf9	K22383	479.67	520.2	6.9e-156 interferon regulatory factor 2-binding protein
1415176_0:002cfa	K23958	605.63	1362.7	0 inverted formin-2
1415176_0:002cfc	K23958	605.63	765.7	5.4e-230 inverted formin-2
1415176_0:002cfe	K04257	107.23	460.2	4.7e-138 olfactory receptor
1415176_0:002cff	K22649	128.3	1075.7	0 B-cell CLL/lymphoma 9 protein
1415176_0:002d00	K06522	748.23	1618.4	0 immunoglobulin superfamily, member 2/3
1415176_0:002d01	K14395	232.4	623.7	1.1e-187 lysophosphatidic acid phosphatase type 6 [EC:3.1.3.2]
1415176_0:002d02	K06729	471.7	1595.6	0 prostaglandin F2 receptor negative regulator
1415176_0:002d03	K05412	192.67	308.8	3.5e-92 CD80 antigen
1415176_0:002d05	K06522	748.23	1279	0 immunoglobulin superfamily, member 2/3
1415176_0:002d06	K22193	283.2	928.4	6.2e-280 golgi pH regulator
1415176_0:002d07	K01245	183.87	707.8	3.6e-213 ADP-ribosylarginine hydrolase [EC:3.2.2.19]
1415176_0:002d08	K04257	107.23	477.5	2.5e-143 olfactory receptor
1415176_0:002d09	K13667	89.33	757	4.1e-228 EGF-domain serine glucosyl/xylosyltransferase [EC:2.4.1.376 2.4.2.63]
1415176_0:002d0a	K23505	64.3	420.7	3.3e-126 complex I assembly factor TIMMDC1
1415176_0:002d0b	K24057	555.4	573.1	3.9e-172 DZ domain-containing protein 1
1415176_0:002d0c	K07614	478.67	627.5	5e-189 gap junction alpha-5 protein
1415176_0:002d0d	K07617	632.97	811.4	5e-244 gap junction alpha-8 protein
1415176_0:002d10	K27391	834.6	1261.2	0 NFX1-type zinc finger-containing protein 1
1415176_0:002d11	K00413	67.67	476.6	4.1e-143 ubiquinol-cytochrome c reductase cytochrome c1 subunit
1415176_0:002d12	K10630	275.3	333.4	1.4e-99 RanBP-type and C3HC4-type zinc finger-containing protein 1 [EC:2.3.2.31]
1415176_0:002d13	K09070	119.33	245.1	1.1e-72 transcription factor 15
1415176_0:002d14	K24816	1059.2	2371.6	0 maestro heat-like repeat-containing protein family member 1
1415176_0:002d17	K09414	473.13	821	3.8e-247 heat shock transcription factor 1
1415176_0:002d18	K14824	85.77	212.3	6.8e-63 ribosome biogenesis protein ERB1
1415176_0:002d1b	K25817	66.63	427.8	2.8e-128 repressor of RNA polymerase III transcription MAF1
1415176_0:002d1c	K23369	1119.8	1169.9	0 ADAMTS-like protein 4
1415176_0:002d1d	K12778	77.83	285.7	5e-85 meiosis-specific protein
1415176_0:002d1e	K15620	49.1	508.7	5.1e-153 golgi phosphoprotein 3
1415176_0:002d20	K02539	149.8	270.8	1.9e-80 myeloid leukemia cell differntiation protein MCL-1
1415176_0:002d21	K27491	62.03	227.9	7.2e-68 endosulfine family protein
1415176_0:002d23	K24385	434.73	844.7	4.1e-254 myoneurin
1415176_0:002d23	K09191	325.1	327.8	1e-97 general transcription factor IIIA
1415176_0:002d24	K27571	394.07	976.7	1.9e-294 sterile alpha motif domain-containing protein 7
1415176_0:002d25	K11458	538.6	989.3	1.8e-297 polyhomeotic-like protein 3
1415176_0:002d27	K08438	181.13	414.8	1.4e-124 G protein-coupled receptor 160
1415176_0:002d28	K16521	765.87	1000	4.4e-301 A-kinase anchor protein 4
1415176_0:002d2d	K16521	765.87	1069.8	0 A-kinase anchor protein 4
1415176_0:002d2e	K12275	75.17	578.4	6.9e-174 translocation protein SEC62
1415176_0:002d30	K02833	421.07	460.5	7.8e-139 GTPase HRas
1415176_0:002d30	K07827	354.2	416.5	9.4e-125 GTPase KRas
1415176_0:002d31	K11429	97.23	736.9	1.4e-221 [histone H4]-N-methyl-L-lysine20 N-methyltransferase [EC:2.1.1.362]
1415176_0:002d32	K14156	319.27	672.7	2.4e-202 choline/ethanolamine kinase [EC:2.7.1.32 2.7.1.82]
1415176_0:002d33	K16634	549.27	719	1.5e-216 ribonuclease inhibitor
1415176_0:002d35	K20133	440.03	840.2	8.8e-253 USP6 N-terminal-like protein
1415176_0:002d38	K04901	805	915.1	1.2e-275 potassium voltage-gated channel subfamily G member 2
1415176_0:002d3a	K24878	517.8	1615.9	0 activity-dependent neuroprotector homeobox protein 2
1415176_0:002d3c	K12859	68.1	361.2	1e-108 U5 snRNP protein, DIM1 family
1415176_0:002d3d	K19765	27.93	110.3	4.7e-32 heat shock factor-binding protein 1
1415176_0:002d3e	K06093	165.63	448.8	1.1e-134 partitioning defective protein 6
1415176_0:002d3f	K02834	24	42.2	4e-11 ribosome-binding factor A
1415176_0:002d41	K20493	92.33	1387.2	0 leucine-rich repeat-containing protein 16
1415176_0:002d42	K23679	85.17	503	6.7e-151 solute carrier family 66, member 2
1415176_0:002d43	K23928	338.5	572.1	2.2e-172 secretagogin
1415176_0:002d44	K10997	233.1	352.2	3.8e-105 replication fork protection complex subunit TIMELESS/Tof1/Swi1
1415176_0:002d45	K09863	421.57	452.6	2.4e-136 aquaporin-0
1415176_0:002d46	K04328	446	543.8	2e-163 free fatty acid receptor 2
1415176_0:002d46	K04326	460.37	463.4	3.9e-139 free fatty acid receptor 3
1415176_0:002d47	K05082	235.7	893.7	7.7e-269 thrombopoietin receptor
1415176_0:002d48	K03363	564.5	855.8	1.6e-257 cell division cycle 20, cofactor of APC complex
1415176_0:002d49	K24729	296.63	1981	0 cilia- and flagella-associated protein 57
1415176_0:002d4a	K05120	1347.93	1755.8	0 tyrosine kinase receptor 1 [EC:2.7.10.1]
1415176_0:002d4c	K14823	67.27	373.3	1.3e-111 rRNA-processing protein EBP2
1415176_0:002d4d	K25474	59.97	244.6	4.7e-73 protein FAM183
1415176_0:002d4e	K15255	302.4	748	9.3e-225 ATP-dependent DNA helicase PIF1 [EC:5.6.2.3]
1415176_0:002d4f	K12026	450.6	786.5	1.5e-236 tripartite motif-containing protein 56 [EC:2.3.2.27]
1415176_0:002d50	K10247	486.8	577.9	7.7e-174 elongation of very long chain fatty acids protein 1 [EC:2.3.1.199]
1415176_0:002d51	K15129	57.13	496.4	3.8e-149 mediator of RNA polymerase II transcription subunit 8
1415176_0:002d54	K09577	270.67	367.6	4.6e-110 FK506-binding protein 14 [EC:5.2.1.8]
1415176_0:002d54	K09573	277.57	280.1	1.8e-83 FK506-binding protein 7 [EC:5.2.1.8]
1415176_0:002d54	K01802	52.67	89.4	1.5e-25 peptidylprolyl isomerase [EC:5.2.1.8]
1415176_0:002d55	K00710	93.6	672.2	7.6e-202 polypeptide N-acetylgalactosaminyltransferase [EC:2.4.1.41]
1415176_0:002d57	K19475	100.3	254.6	1.4e-75 WAS/WASL-interacting protein
1415176_0:002d58	K14358	145.53	695.3	2.2e-209 secernin
1415176_0:002d59	K26586	261	416.9	6.5e-125 acetylcholinesterase collagenic tail peptide
1415176_0:002d5a	K08051	404.27	945.2	2.3e-284 pleckstrin homology domain containing family A member 8
1415176_0:002d5c	K01435	676.6	853.3	1.8e-256 biotinidase [EC:3.5.1.12]
1415176_0:002d5d	K12261	694	1086.2	0 2-hydroxyacyl-CoA lyase [EC:4.1.2.63]
1415176_0:002d5e	K15502	1614.87	1915.1	0 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A
1415176_0:002d5e	K15503	1660.43	1670.6	0 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B
1415176_0:002d5f	K04872	495.17	597.7	5.4e-180 voltage-dependent calcium channel gamma-7
1415176_0:002d61	K08382	355.13	608.5	1.6e-183 G protein-coupled receptor 33
1415176_0:002d62	K08382	355.13	596.3	8e-180 G protein-coupled receptor 33
1415176_0:002d65	K08382	355.13	574.7	3e-173 G protein-coupled receptor 33
1415176_0:002d67	K08867	249.37	926.7	9.8e-279 WNK lysine deficient protein kinase [EC:2.7.11.1]
1415176_0:002d69	K04377	329.27	499.5	6.4e-150 Myc proto-oncogene protein
1415176_0:002d6a	K11254	49.1	232.9	1.8e-69 histone H4
1415176_0:002d6b	K22810	345.97	550.5	9e-166 protein FAM84B
1415176_0:002d6d	K05403	145.63	390.9	5.4e-117 toll-interleukin 1 receptor (TIR) domain-containing adaptor protein
1415176_0:002d6e	K08117	1005.07	1363.6	0 amyloid-like protein 2
1415176_0:002d71	K24643	427.4	1574.2	0 PR domain zinc finger protein 10 [EC:2.1.1.-]
1415176_0:002d72	K25874	313.37	1068.3	0 Kirrel/Neph family protein
1415176_0:002d73	K02295	408.33	935.5	2.3e-281 cryptochrome
1415176_0:002d74	K20647	1120.03	1773.8	0 Rho GTPase-activating protein 32
1415176_0:002d75	K10515	264.3	848	3.5e-255 zinc finger and BTB domain-containing protein 44
1415176_0:002d78	K12584	120.5	455.4	1.4e-136 m7GpppX diphosphatase [EC:3.6.1.59]
1415176_0:002d79	K07151	202.1	1409.4	0 dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]
1415176_0:002d7a	K18166	224.2	663.5	2.4e-199 FAD-dependent oxidoreductase domain-containing protein 1
1415176_0:002d7c	K09436	487.4	598.4	8.4e-180 friend leukemia integration 1 transcription factor
1415176_0:002d7e	K10134	55.43	488.5	7.4e-147 etoposide-induced 2.4 mRNA
1415176_0:002d7f	K11671	325.7	1323.4	0 nuclear factor related to kappa-B-binding protein
1415176_0:002d80	K04995	567.73	767.4	6.4e-231 potassium inwardly-rectifying channel subfamily J member 1
1415176_0:002d82	K13431	365	778.8	2.9e-234 signal recognition particle receptor subunit alpha
1415176_0:002d84	K02216	353.93	892.8	7.6e-269 serine/threonine-protein kinase CHEK1 [EC:2.7.11.1]
1415176_0:002d85	K04999	738.57	844.4	2.1e-254 potassium inwardly-rectifying channel subfamily J member 5
1415176_0:002d86	K08670	531.77	1100.7	0 suppressor of tumorigenicity protein 14 [EC:3.4.21.109]
1415176_0:002d87	K09361	151.8	306.2	2.3e-91 BarH-like homeobox
1415176_0:002d88	K03494	383.47	555.4	6e-167 beta-galactoside alpha-2,3-sialyltransferase (sialyltransferase 4C) [EC:2.4.3.2 2.4.3.4 2.4.3.6]
1415176_0:002d89	K20033	691.2	2026.6	0 cell adhesion molecule-related/down-regulated by oncogenes
1415176_0:002d8a	K02678	506.07	589.6	4.8e-177 C-ets-1
1415176_0:002d8b	K08796	497.07	979.9	7.3e-295 BR serine/threonine kinase [EC:2.7.11.1]
1415176_0:002d8c	K22023	1204.23	2071	0 mucin-6/19
1415176_0:002d8d	K05402	150.43	514.4	5.6e-155 toll-interacting protein
1415176_0:002d8e	K22023	1204.23	2875.5	0 mucin-6/19
1415176_0:002d90	K04257	107.23	392.4	1.6e-117 olfactory receptor
1415176_0:002d92	K04257	107.23	466.9	4.3e-140 olfactory receptor
1415176_0:002d93	K04257	107.23	468.2	1.7e-140 olfactory receptor
1415176_0:002d94	K04257	107.23	454.2	3e-136 olfactory receptor
1415176_0:002d95	K04257	107.23	434.2	3.6e-130 olfactory receptor
1415176_0:002d96	K25514	115.8	222.2	7.1e-66 sperm acrosome membrane-associated protein 6
1415176_0:002d97	K06106	158.9	219.2	6.5e-65 cortactin
1415176_0:002d98	K04257	107.23	330.8	8.2e-99 olfactory receptor
1415176_0:002d9a	K08328	216	382.9	5.8e-115 guanylate cyclase activator 1
1415176_0:002d9b	K20478	458.13	3516.9	0 golgin subfamily B member 1
1415176_0:002d9d	K17383	288	324.1	1.3e-96 protein sprouty homolog 2
1415176_0:002d9e	K13205	93.8	563.4	3e-169 A1 cistron-splicing factor AAR2
1415176_0:002da0	K21843	438.37	1338.8	0 tetratricopeptide repeat protein 7
1415176_0:002da1	K04445	1307.87	1452.5	0 ribosomal protein S6 kinase alpha-5 [EC:2.7.11.1]
1415176_0:002da2	K22210	95.33	774.3	5.4e-233 D-glutamate cyclase [EC:4.2.1.48]
1415176_0:002da3	K02183	201.03	339.8	6e-102 calmodulin
1415176_0:002da3	K13448	137.27	188.7	8.7e-56 calcium-binding protein CML
1415176_0:002da3	K13974	34.57	51.7	5e-14 calcium-binding protein
1415176_0:002da4	K03062	579.37	1031.8	0 26S proteasome regulatory subunit T2
1415176_0:002da5	K26109	169.43	698.3	1.3e-209 nuclear exosome regulator NRDE2
1415176_0:002da6	K03259	37.3	127.1	5e-37 translation initiation factor 4E
1415176_0:002da7	K23582	836.13	962.7	1.1e-289 forkhead box protein P1
1415176_0:002da9	K06623	209.37	223.7	1.8e-66 cyclin-dependent kinase inhibitor 2D
1415176_0:002dab	K13131	490.8	1051.1	0 ATP-dependent RNA helicase DDX20 [EC:5.6.2.7]
1415176_0:002dac	K04893	1151.17	1293.7	0 potassium voltage-gated channel Shal-related subfamily D member 3
1415176_0:002dad	K04353	358.57	418	1.2e-125 Ras-related protein Rap-1A
1415176_0:002dad	K07836	328.13	409	1.1e-122 Ras-related protein Rap-1B
1415176_0:002dae	K28123	87.03	465.7	1.5e-139 PAK4-inhibitor INKA
1415176_0:002daf	K27962	476.27	716.1	4.2e-215 CTTNBP2 N-terminal-like protein
