gene_name	KO	thrshld	score	E-value KO definition
13735_0:002950	K11343	75.17	292.7	1.9e-87 MRG-binding protein
13735_0:002951	K27951	202.1	516	8.2e-155 opioid growth factor receptor
13735_0:002952	K20174	567.77	947.2	5.2e-285 oxysterol-binding protein-related protein 1/2
13735_0:002956	K28450	107.8	338.3	5.9e-101 pre-mRNA-splicing factor CWC25
13735_0:002957	K11460	591.57	733.4	1.3e-220 polycomb group RING finger protein 2
13735_0:002958	K02885	74.63	448	2.4e-134 large subunit ribosomal protein L19e
13735_0:002959	K02894	189.07	355.5	1.4e-106 large subunit ribosomal protein L23e
13735_0:00295a	K15144	236.7	1195.7	0 mediator of RNA polymerase II transcription subunit 1
13735_0:00295c	K00920	301.33	762.7	7.9e-230 1-phosphatidylinositol-5-phosphate 4-kinase [EC:2.7.1.149]
13735_0:00295e	K23588	264.7	776.9	3.3e-233 protein AF-17/10
13735_0:00295f	K09078	490.83	705.7	2e-212 neurogenic differentiation factor 2
13735_0:002960	K02735	131.7	464.4	1.5e-139 20S proteasome subunit beta 3 [EC:3.4.25.1]
13735_0:002961	K10268	341.73	471.1	2.3e-141 F-box and leucine-rich repeat protein 2/20
13735_0:002962	K10321	117.77	771.5	1.9e-232 F-box protein 47
13735_0:002963	K08819	496.83	742.6	2e-223 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
13735_0:002965	K08115	695.87	2959.9	0 chondroitin sulfate proteoglycan 4
13735_0:002966	K18038	406.9	719.9	1.4e-216 tyrosine-protein phosphatase non-receptor type 9 [EC:3.1.3.48]
13735_0:002967	K02264	101.13	283.7	7.2e-85 cytochrome c oxidase subunit 5a
13735_0:002969	K19928	151.53	523	3.6e-157 zona pellucida sperm-binding protein 3
13735_0:00296a	K03522	213	606.1	6.7e-182 electron transfer flavoprotein alpha subunit
13735_0:00296c	K19995	41.2	470.8	3.1e-141 secretory carrier-associated membrane protein
13735_0:00296d	K01598	192.03	372.9	9.6e-112 phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]
13735_0:00296e	K23899	335.53	544.1	1.7e-163 reticulocalbin-2
13735_0:00296f	K12615	153.73	619.8	2e-186 enhancer of mRNA-decapping protein 3
13735_0:002970	K11644	238.57	1605.4	0 paired amphipathic helix protein Sin3a
13735_0:002971	K24532	857.93	932.7	2.5e-281 cytochrome P450 family 1 subfamily A [EC:1.14.-.-]
13735_0:002972	K24532	857.93	963.2	1.4e-290 cytochrome P450 family 1 subfamily A [EC:1.14.-.-]
13735_0:002974	K17923	248	739.8	1.1e-222 sorting nexin-9/18/33
13735_0:002975	K01809	30.27	491.4	1.6e-147 mannose-6-phosphate isomerase [EC:5.3.1.8]
13735_0:002976	K25856	142.63	641.3	1e-192 AT-rich interactive domain-containing protein 3
13735_0:002978	K01191	453.17	1034.3	0 alpha-mannosidase [EC:3.2.1.24]
13735_0:002979	K24869	318.3	1912.5	0 S phase cyclin A-associated protein in the endoplasmic reticulum
13735_0:00297a	K17538	722.8	2823.5	0 pseudopodium-enriched atypical kinase 1 [EC:2.7.10.2]
13735_0:00297b	K10302	120.1	555.2	7.6e-167 F-box protein 22
13735_0:00297c	K22644	98.83	123	8.3e-36 voltage-gated hydrogen channel 1
13735_0:00297d	K18492	700.17	811.5	1.1e-244 insulin gene enhancer protein ISL-2
13735_0:00297e	K08823	703.1	715.4	2.7e-215 dual specificity protein kinase CLK2/3 [EC:2.7.12.1]
13735_0:00297f	K19995	41.2	411.3	2.9e-123 secretory carrier-associated membrane protein
13735_0:002980	K23533	371.2	992.4	4.1e-299 leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein
13735_0:002982	K24660	376.2	510.9	9.2e-154 high mobility group protein 20A
13735_0:002983	K10582	90.4	677.8	4.9e-204 ubiquitin-conjugating enzyme E2 Q [EC:2.3.2.23]
13735_0:002984	K10567	173.27	673.1	1.5e-202 endonuclease VIII-like 1 [EC:3.2.2.- 4.2.99.18]
13735_0:002985	K05458	98.47	219.4	2.4e-65 neuregulin 4
13735_0:002986	K12804	457.9	756.6	5.7e-228 proline-serine-threonine phosphatase interacting protein 1
13735_0:002988	K21358	376.27	825.3	1.1e-248 serine/threonine-protein kinase ULK3 [EC:2.7.11.1]
13735_0:002989	K13151	35.7	528.5	8.8e-159 snurportin-1
13735_0:00298a	K14525	49.43	328.6	2.9e-98 ribonucleases P/MRP protein subunit RPP25 [EC:3.1.26.5]
13735_0:00298b	K19928	151.53	245.4	4.3e-73 zona pellucida sperm-binding protein 3
13735_0:00298c	K25636	68.7	252.4	4.3e-75 outer dense fiber protein 3
13735_0:00298d	K15295	98.93	288.1	3.2e-86 complexin-3/4
13735_0:00298e	K17293	215.73	484.8	6.5e-146 tetraspanin-3
13735_0:00298f	K17843	542.23	681.6	3.9e-205 KH domain-containing, RNA-binding, signal transduction-associated protein 2
13735_0:002990	K13051	290.43	479.5	8.1e-144 L-asparaginase / beta-aspartyl-peptidase [EC:3.5.1.1 3.4.19.5]
13735_0:002991	K01915	52.8	191.5	1.2e-56 glutamine synthetase [EC:6.3.1.2]
13735_0:002993	K07419	694.43	1071.6	0 vitamin D 25-hydroxylase [EC:1.14.14.24]
13735_0:002994	K13296	1393.77	1863.7	0 cGMP-inhibited 3',5'-cyclic phosphodiesterase B [EC:3.1.4.17]
13735_0:002995	K12332	78.03	238.7	2.8e-71 calcitonin
13735_0:002999	K04257	107.23	280.2	1.4e-83 olfactory receptor
13735_0:00299e	K04257	107.23	298.3	4.9e-89 olfactory receptor
13735_0:00299f	K04257	107.23	298.9	3.2e-89 olfactory receptor
13735_0:0029a2	K04257	107.23	295.4	3.5e-88 olfactory receptor
13735_0:0029a4	K26811	342.9	603.5	1.2e-181 XK-related protein 4/6/7
13735_0:0029a6	K07830	355.77	403.6	1.3e-121 Ras-related protein R-Ras2
13735_0:0029a7	K19600	116.9	701.6	3.4e-211 tubby and related proteins
13735_0:0029a8	K17301	292	1635.3	0 coatomer subunit beta
13735_0:0029a9	K24098	237.97	332.7	1e-99 rhombotin-1/3
13735_0:0029aa	K26164	72.77	283.5	1.8e-84 protein RIC-3
13735_0:0029ab	K02725	215.07	533.4	7.1e-160 20S proteasome subunit alpha 6 [EC:3.4.25.1]
13735_0:0029ae	K15041	585.27	590.5	9.1e-178 voltage-dependent anion channel protein 3
13735_0:0029ae	K05862	535.33	537.9	2.4e-162 voltage-dependent anion channel protein 1
13735_0:0029ae	K15040	72.23	433	4e-130 voltage-dependent anion channel protein 2
13735_0:0029af	K16569	376.63	1172.3	0 gamma-tubulin complex component 2
13735_0:0029b0	K09341	130	276.2	2.1e-82 homeobox protein MSX
13735_0:0029b1	K12398	310.67	669.3	1.5e-201 AP-3 complex subunit mu
13735_0:0029b2	K14165	151.57	186.1	4.9e-55 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
13735_0:0029b4	K23341	129.03	680.9	3e-205 erlin
13735_0:0029b5	K22697	418.9	728.1	2.2e-219 ceramide phosphoethanolamine synthase / phosphatidylethanolamine phospholipase C [EC:2.7.8.48 3.1.4.62]
13735_0:0029b6	K14165	151.57	213.5	2.3e-63 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
13735_0:0029b7	K04467	1086.33	1391.5	0 inhibitor of nuclear factor kappa-B kinase subunit alpha [EC:2.7.11.10]
13735_0:0029b8	K05700	549.77	1659.4	0 vinculin
13735_0:0029b9	K06540	908.87	1144.6	0 disintegrin and metalloproteinase domain-containing protein 8 [EC:3.4.24.-]
13735_0:0029ba	K14165	151.57	196.1	4.6e-58 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
13735_0:0029bb	K14165	151.57	239.3	3.6e-71 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
13735_0:0029bc	K11306	1219.93	2148.5	0 histone acetyltransferase MYST4 [EC:2.3.1.48]
13735_0:0029bd	K01348	475.43	615	4.8e-185 urokinase plasminogen activator [EC:3.4.21.73]
13735_0:0029be	K00856	109	724.6	5.9e-218 adenosine kinase [EC:2.7.1.20]
13735_0:0029bf	K12380	1204	1480.2	0 Ras GTPase-activating protein 3
13735_0:0029c0	K04683	126.33	523.7	1.8e-157 transcription factor Dp-1
13735_0:0029c2	K01543	384.73	561.9	2e-169 H+/K+-exchanging ATPase subunit beta [EC:7.2.2.19]
13735_0:0029c2	K01540	280	285.8	2.4e-85 sodium/potassium-transporting ATPase subunit beta
13735_0:0029c3	K05464	865.6	1319.9	0 growth arrest-specific 6
13735_0:0029c5	K14454	626.97	759.8	8.9e-229 aspartate aminotransferase, cytoplasmic [EC:2.6.1.1]
13735_0:0029c6	K25185	168.3	922.9	3.3e-278 metalloprotease TIKI [EC:3.4.-.-]
13735_0:0029c7	K08764	775.2	1103.4	0 sterol carrier protein 2 [EC:2.3.1.176]
13735_0:0029c8	K07426	801.93	874	2.1e-263 cytochrome P450 family 4 subfamily B1 [EC:1.14.14.1]
13735_0:0029c9	K00432	55.77	245	4.3e-73 glutathione peroxidase [EC:1.11.1.9]
13735_0:0029cc	K13291	295.13	1567.6	0 terminal uridylyltransferase [EC:2.7.7.52]
13735_0:0029cd	K15456	113.5	331.8	2.7e-99 protein KTI12
13735_0:0029ce	K12849	186.27	537.2	1.7e-161 pre-mRNA-splicing factor 38A
13735_0:0029d0	K04679	206.9	1614.4	0 MAD, mothers against decapentaplegic interacting protein
13735_0:0029d1	K11980	87.13	300.8	1.4e-90 E3 ubiquitin-protein ligase RNF11
13735_0:0029d2	K23224	63.1	394.1	5e-118 spermatogenesis-associated protein 6
13735_0:0029d3	K07426	801.93	890.6	1.9e-268 cytochrome P450 family 4 subfamily B1 [EC:1.14.14.1]
13735_0:0029d4	K01411	1007.27	1859.1	0 nardilysin [EC:3.4.24.61]
13735_0:0029d5	K12877	100.17	230.7	4e-69 protein mago nashi
13735_0:0029d6	K10350	124.13	995.5	7.8e-300 Zyg-11 protein
13735_0:0029d7	K20703	208.63	1130.3	0 FAS-associated factor 1
13735_0:0029d8	K23439	443.6	937.9	1.3e-282 cytosolic carboxypeptidase protein 6 [EC:3.4.17.24]
13735_0:0029d9	K10350	124.13	996.3	4.7e-300 Zyg-11 protein
13735_0:0029da	K05360	146.93	318.1	1.5e-95 protein-disulfide reductase (glutathione) [EC:1.8.4.2]
13735_0:0029db	K09397	290.73	304.5	8.4e-91 forkhead box protein D
13735_0:0029dc	K24943	116	993.2	6.8e-299 tetratricopeptide repeat protein 39
13735_0:0029dd	K06108	460.47	488.8	1.3e-147 Ras-related protein Rab-3B
13735_0:0029de	K05607	398	406.9	6.5e-122 methylglutaconyl-CoA hydratase [EC:4.2.1.18]
13735_0:0029e2	K18260	443.8	1271.4	0 coiled-coil and C2 domain-containing protein 1
13735_0:0029e3	K13208	650.1	762.2	1.5e-229 ELAV like protein 2/3/4
13735_0:0029e4	K14389	1091.77	1264.1	0 solute carrier family 5 (sodium/glucose cotransporter), member 9
13735_0:0029e4	K03307	315.03	429.4	1e-128 solute:Na+ symporter, SSS family
13735_0:0029e5	K01527	45.47	345	2.1e-103 nascent polypeptide-associated complex subunit beta
13735_0:0029e6	K13800	261.4	321.2	3.3e-96 UMP-CMP kinase [EC:2.7.4.14]
13735_0:0029e7	K20465	480.8	860	7.2e-259 oxysterol-binding protein-related protein 9/10/11
13735_0:0029e8	K02603	380	911.1	3.5e-274 origin recognition complex subunit 1
13735_0:0029e9	K12472	274.43	997.9	2.8e-300 epidermal growth factor receptor substrate 15
13735_0:0029ea	K06622	205.1	288.5	2.1e-86 cyclin-dependent kinase inhibitor 2C
13735_0:0029eb	K27354	157.93	714.2	6.4e-215 BEN domain-containing protein 5
13735_0:0029ec	K08766	438.3	1042.3	0 carnitine O-palmitoyltransferase 2 [EC:2.3.1.21]
13735_0:0029ed	K18180	191.57	371.4	2.5e-111 cytochrome c oxidase assembly factor 7
13735_0:0029ed	K07126	61.13	108.8	1.6e-31 uncharacterized protein
13735_0:0029ef	K09068	129.17	313.7	1e-93 T-cell acute lymphocytic leukemia protein
13735_0:0029f0	K16724	201.33	1442.5	0 SCL-interrupting locus protein
13735_0:0029f1	K25037	864.33	1150	0 podocan
13735_0:0029f1	K25038	785.13	809.8	2.2e-243 podocan-like protein 1
13735_0:0029f2	K05618	741.87	1103	0 solute carrier family 1 (glutamate transporter), member 7
13735_0:0029f4	K04257	107.23	398.7	1.7e-119 olfactory receptor
13735_0:0029f5	K27240	151.3	327.2	1.1e-97 CLOCK-interacting pacemaker
13735_0:0029f6	K13135	50.87	150.5	3e-44 gem associated protein 7
13735_0:0029f7	K13912	1512.5	3023.4	0 deleted in malignant brain tumors 1 protein
13735_0:0029f8	K10849	70.97	500	3.1e-150 DNA excision repair protein ERCC-1
13735_0:0029f9	K09253	567.97	751.5	5.6e-226 transcription factor RelB
13735_0:0029fb	K13168	126.2	935.2	1.3e-281 CLK4-associating serine/arginine rich protein
13735_0:0029fc	K14207	582.9	662.6	2.3e-199 solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 2
13735_0:0029fd	K25450	207.97	745.1	3.9e-224 dynein regulatory complex subunit 5
13735_0:0029ff	K17586	210.77	292.6	4e-87 PHD and RING finger domain-containing protein 1
13735_0:002a00	K14991	828.4	1056.5	0 solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 4
13735_0:002a00	K14207	582.9	594.3	1.1e-178 solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 2
13735_0:002a01	K06176	72.53	565.7	7.5e-170 tRNA pseudouridine13 synthase [EC:5.4.99.27]
13735_0:002a02	K04924	370.97	545.9	2.6e-164 potassium channel subfamily K member 16
13735_0:002a03	K24686	168.47	445.9	7.6e-134 AN1-type zinc finger protein 3
13735_0:002a04	K01759	76.5	222.3	3.4e-66 lactoylglutathione lyase [EC:4.4.1.5]
13735_0:002a05	K08870	103.33	675.5	1.3e-203 twinfilin
13735_0:002a06	K15014	284.77	612.7	2.7e-184 solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3
13735_0:002a07	K10397	453.03	727.2	1.7e-218 kinesin family member 6/9
13735_0:002a08	K04925	371.97	497.3	1.6e-149 potassium channel subfamily K member 17
13735_0:002a09	K20313	382.87	394.3	3.3e-118 pleckstrin homology domain-containing family A member 3
13735_0:002a0a	K04733	384.1	623.7	1.3e-187 interleukin-1 receptor-associated kinase 4 [EC:2.7.11.1]
13735_0:002a0b	K01872	205.43	1089.1	0 alanyl-tRNA synthetase [EC:6.1.1.7]
13735_0:002a0c	K22529	229.57	646.5	2.4e-194 amphoterin-induced protein
13735_0:002a0d	K14990	631.43	906.5	1.4e-273 solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 1
13735_0:002a0e	K13814	224.27	497.6	1.1e-149 t-SNARE domain-containing protein 1
13735_0:002a0f	K04916	309.53	852.9	7.6e-257 potassium channel subfamily K member 5
13735_0:002a10	K15867	105.13	433.2	2.6e-130 activity-regulated cytoskeleton-associated protein
13735_0:002a11	K24875	179.23	266.6	2.4e-79 homeobox protein DBX
13735_0:002a13	K23002	263.1	460.9	3.6e-138 RNA polymerase II-associated protein 3
13735_0:002a14	K28463	56.47	870.8	2.3e-262 transmembrane protein 151
13735_0:002a15	K05872	315.03	553.1	3.1e-166 NF-kappa-B inhibitor epsilon
13735_0:002a16	K10481	194.37	489.7	7.5e-147 BTB/POZ domain-containing protein 9
13735_0:002a17	K18156	56.03	388.9	1.3e-116 mitochondrial inner membrane protease ATP23 [EC:3.4.24.-]
13735_0:002a18	K09609	2965.43	3344.6	0 a disintegrin and metalloproteinase with thrombospondin motifs 20 [EC:3.4.24.-]
13735_0:002a19	K04581	673.4	923.7	8.8e-279 glucagon-like peptide 1 receptor
13735_0:002a1a	K04596	1995.17	3063	0 adhesion G protein-coupled receptor B1
13735_0:002a1c	K19500	1526.23	1864.2	0 anoctamin-6
13735_0:002a1d	K10408	2840.83	4828.2	0 dynein axonemal heavy chain
13735_0:002a1e	K02874	98.57	172.4	4.9e-51 large subunit ribosomal protein L14
13735_0:002a1f	K15276	299.1	767.6	1e-230 solute carrier family 35 (adenosine 3'-phospho 5'-phosphosulfate transporter), member B2
13735_0:002a20	K28419	221.7	950.5	2.8e-286 transmembrane protein 117
13735_0:002a21	K21989	125.1	831.2	4.8e-250 calcium permeable stress-gated cation channel
13735_0:002a22	K01367	1260.93	1391.5	0 calpain-1 [EC:3.4.22.52]
13735_0:002a23	K08184	727.97	811	2e-244 MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 7
13735_0:002a25	K05439	151.63	281.7	2.5e-84 prolactin
13735_0:002a26	K11765	465.37	1502.7	0 AT-rich interactive domain-containing protein 2
13735_0:002a27	K14589	157.67	1532	0 cap1 methyltransferase [EC:2.1.1.57]
13735_0:002a27	K10667	116.33	534.1	2.5e-160 E3 ubiquitin-protein ligase RNF8 [EC:2.3.2.27]
13735_0:002a28	K24610	1399.8	1532.2	0 leucine-rich repeats and immunoglobulin-like domains protein 1/3
13735_0:002a29	K04079	104.27	1049.2	0 molecular chaperone HtpG
13735_0:002a2b	K10481	194.37	810.3	9.1e-244 BTB/POZ domain-containing protein 9
13735_0:002a2c	K24342	340.5	1233.6	0 protein kinase C-binding protein NELL
13735_0:002a2e	K04257	107.23	301.3	5.7e-90 olfactory receptor
13735_0:002a30	K04257	107.23	297.4	8.8e-89 olfactory receptor
13735_0:002a31	K04257	107.23	275.6	3.7e-82 olfactory receptor
13735_0:002a32	K04257	107.23	208.9	6.3e-62 olfactory receptor
13735_0:002a33	K04257	107.23	250.2	1.9e-74 olfactory receptor
13735_0:002a34	K04257	107.23	220.9	1.4e-65 olfactory receptor
13735_0:002a35	K04257	107.23	253.5	1.8e-75 olfactory receptor
13735_0:002a36	K04257	107.23	270.1	1.7e-80 olfactory receptor
13735_0:002a37	K04257	107.23	318.6	3.2e-95 olfactory receptor
13735_0:002a38	K04257	107.23	301.9	3.8e-90 olfactory receptor
13735_0:002a39	K04257	107.23	309.9	1.4e-92 olfactory receptor
13735_0:002a3a	K04257	107.23	262.8	2.8e-78 olfactory receptor
13735_0:002a3c	K04257	107.23	264.5	8.6e-79 olfactory receptor
13735_0:002a3d	K04257	107.23	262.9	2.6e-78 olfactory receptor
13735_0:002a3e	K04257	107.23	270.1	1.7e-80 olfactory receptor
13735_0:002a3f	K04257	107.23	280.4	1.3e-83 olfactory receptor
13735_0:002a40	K04257	107.23	265.7	3.6e-79 olfactory receptor
13735_0:002a41	K04257	107.23	289.9	1.7e-86 olfactory receptor
13735_0:002a42	K04257	107.23	293.9	1e-87 olfactory receptor
13735_0:002a43	K04257	107.23	245.7	4.4e-73 olfactory receptor
13735_0:002a44	K04257	107.23	293.4	1.4e-87 olfactory receptor
13735_0:002a45	K04257	107.23	296.1	2.2e-88 olfactory receptor
13735_0:002a46	K04257	107.23	283.4	1.6e-84 olfactory receptor
13735_0:002a47	K04257	107.23	273.9	1.2e-81 olfactory receptor
13735_0:002a48	K04257	107.23	276.7	1.7e-82 olfactory receptor
13735_0:002a49	K04257	107.23	242.9	3e-72 olfactory receptor
13735_0:002a4a	K04257	107.23	294.8	5.6e-88 olfactory receptor
13735_0:002a4b	K01353	343.2	373.1	1.2e-111 granzyme B [EC:3.4.21.79]
13735_0:002a4d	K06094	725.7	1501.4	0 lethal(2) giant larvae protein
13735_0:002a4e	K04245	416.73	579.8	3.8e-174 chemokine-like receptor 1
13735_0:002a4f	K05150	110.6	308.6	3e-92 tumor necrosis factor receptor superfamily member 13B
13735_0:002a50	K11166	367.6	585.2	3.7e-176 dehydrogenase/reductase SDR family member 7B [EC:1.1.-.-]
13735_0:002a51	K23611	174.3	1128.7	0 guanine nucleotide exchange protein SMCR8
13735_0:002a52	K03165	681	1540.1	0 DNA topoisomerase III [EC:5.6.2.1]
13735_0:002a53	K12177	98.43	792.6	6.2e-239 COP9 signalosome complex subunit 3
13735_0:002a54	K10767	156.27	306.2	2.4e-91 mRNA N6-methyladenine demethylase [EC:1.14.11.53]
13735_0:002a55	K09594	148.73	875.3	1.3e-263 folliculin
13735_0:002a56	K23792	311.47	981.8	4e-295 myosin phosphatase Rho-interacting protein
13735_0:002a59	K25443	213.17	875.5	1.1e-263 dynein regulatory complex subunit 3
13735_0:002a5a	K00600	92.93	841.4	2.2e-253 glycine hydroxymethyltransferase [EC:2.1.2.1]
13735_0:002a5b	K07843	248.13	531.5	3.9e-160 RAS, dexamethasone-induced Ras-related protein 1
13735_0:002a5c	K23507	142.43	688.1	3.8e-207 mitochondrial dynamics protein MID51/49
13735_0:002a5d	K06975	40.8	146.9	5.7e-43 uncharacterized protein
13735_0:002a5e	K19749	1047.47	2739.8	0 retinoic acid-induced protein 1
13735_0:002a60	K27705	666.4	884.1	6.2e-266 developmentally-regulated GTP-binding protein 2 [EC:3.6.5.-]
13735_0:002a61	K10361	1086	2301.7	0 myosin XV
13735_0:002a62	K07556	96.8	473.1	3.2e-142 ATP synthase mitochondrial F1 complex assembly factor 2
13735_0:002a64	K00551	63.37	256.6	1.8e-76 phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71]
13735_0:002a66	K23335	165.73	365.9	1.8e-109 glucose-induced degradation protein 4
13735_0:002a67	K11366	372.7	928.8	8e-280 ubiquitin carboxyl-terminal hydrolase 22/27/51 [EC:3.4.19.12]
13735_0:002a69	K28047	192.1	276	2.4e-82 plasmolipin
13735_0:002a6a	K16742	86.13	315.2	1.3e-94 ADP-ribosylation factor-like protein 2-binding protein
13735_0:002a6b	K05508	148.43	259.3	4.3e-77 C-X3-C motif chemokine 1
13735_0:002a6c	K23091	136.93	403.9	5.8e-121 kremen protein
13735_0:002a6e	K04257	107.23	358.9	2e-107 olfactory receptor
13735_0:002a6f	K25689	156.8	275.4	2.6e-82 neudesin
13735_0:002a71	K11545	68.43	323.5	1.1e-96 kinetochore-associated protein NSL1
13735_0:002a73	K25860	292.27	606.1	1.6e-182 proton-activated chloride channel
13735_0:002a74	K18729	242.13	681.1	5.3e-205 protein angel
13735_0:002a75	K09032	171.57	291.1	3.3e-87 activating transcription factor 3
13735_0:002a76	K09034	98.43	198.4	6.5e-59 ATF-like basic leucine zipper transcriptional factor
13735_0:002a77	K23355	141.63	623.7	8.8e-188 tubulinyl-Tyr carboxypeptidase [EC:3.4.17.17]
13735_0:002a78	K08220	335.9	802.9	6.3e-242 MFS transporter, FLVCR family, feline leukemia virus subgroup C receptor-related protein
13735_0:002a79	K03424	87.43	261.8	5.2e-78 TatD DNase family protein [EC:3.1.21.-]
13735_0:002a7a	K06511	201.3	206	4.5e-61 CD84 antigen
13735_0:002a7b	K04257	107.23	273.7	1.3e-81 olfactory receptor
